Fold,dataset,instance,variant,Budget,seed,Replica,front_points,fixed_inside_points,fixed_excluded_points,fixed_invalid,above_fixed_cmax,above_fixed_energy,above_fixed_workload,expanded_1p5_invalid,normalized_min,normalized_max,front_path
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,50,44,2,4,4,0,False,0,0,0,False,5.500976018787844e-15,0.36021505376344326,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g50_seed44_rep2.pkl
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,50,45,3,3,3,0,False,0,0,0,False,4.88975646114475e-15,0.1865935879542107,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g50_seed45_rep3.pkl
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,50,46,4,3,3,0,False,0,0,0,False,6.112195576430938e-15,0.22517453166173554,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g50_seed46_rep4.pkl
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,50,47,0,5,5,0,False,0,0,0,False,5.500976018787844e-15,0.12465959731323543,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g50_seed47_rep0.pkl
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,50,48,1,8,8,0,False,0,0,0,False,5.500976018787844e-15,0.2849462365591438,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g50_seed48_rep1.pkl
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,50,49,2,1,1,0,False,0,0,0,False,6.112195576430938e-15,0.14766859393192439,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g50_seed49_rep2.pkl
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,50,50,3,1,1,0,False,0,0,0,False,6.112195576430938e-15,0.15179915063629573,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g50_seed50_rep3.pkl
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,50,51,4,4,4,0,False,0,0,0,False,6.112195576430938e-15,0.2036739956219567,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g50_seed51_rep4.pkl
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,100,42,0,9,9,0,False,0,0,0,False,7.579122514774336e-15,0.8666666666666666,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g100_seed42_rep0.pkl
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,100,43,1,7,7,0,False,0,0,0,False,7.579122514774336e-15,0.2722222222222274,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g100_seed43_rep1.pkl
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,100,44,2,2,2,0,False,0,0,0,False,7.579122514774336e-15,0.19060463143185255,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g100_seed44_rep2.pkl
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,100,45,3,9,9,0,False,0,0,0,False,6.947528971876473e-15,0.5777777777777803,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g100_seed45_rep3.pkl
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,100,46,4,1,1,0,False,0,0,0,False,7.579122514774336e-15,0.17969864238087965,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g100_seed46_rep4.pkl
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,100,47,0,9,9,0,False,0,0,0,False,7.579122514774336e-15,0.10592046859520551,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g100_seed47_rep0.pkl
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,100,48,1,3,3,0,False,0,0,0,False,7.579122514774336e-15,0.07080612246979481,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g100_seed48_rep1.pkl
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,100,49,2,4,4,0,False,0,0,0,False,7.579122514774336e-15,0.12859659445767016,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g100_seed49_rep2.pkl
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,100,50,3,2,2,0,False,0,0,0,False,8.210716057672195e-15,0.17503852198617698,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g100_seed50_rep3.pkl
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,100,51,4,6,6,0,False,0,0,0,False,6.947528971876473e-15,0.1449286059875374,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g100_seed51_rep4.pkl
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,200,42,0,6,6,0,False,0,0,0,False,6.435104021978224e-15,0.33962264150943877,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g200_seed42_rep0.pkl
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,200,43,1,1,1,0,False,0,0,0,False,6.97136269047641e-15,0.09840048943902208,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g200_seed43_rep1.pkl
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,200,44,2,18,18,0,False,0,0,0,False,6.435104021978224e-15,0.6084905660377383,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g200_seed44_rep2.pkl
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,200,45,3,23,23,0,False,0,0,0,False,5.8988453534800394e-15,0.6509433962264163,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g200_seed45_rep3.pkl
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,200,46,4,4,4,0,False,0,0,0,False,6.435104021978224e-15,0.24626264978372436,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g200_seed46_rep4.pkl
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,200,47,0,4,4,0,False,0,0,0,False,6.97136269047641e-15,0.15922186558198026,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g200_seed47_rep0.pkl
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,200,48,1,3,3,0,False,0,0,0,False,5.362586684981854e-15,0.24528301886792725,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g200_seed48_rep1.pkl
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,200,49,2,12,12,0,False,0,0,0,False,4.826328016483668e-15,0.41509433962264525,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g200_seed49_rep2.pkl
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,200,50,3,1,1,0,False,0,0,0,False,6.435104021978224e-15,0.20522632413630176,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g200_seed50_rep3.pkl
4,Hurink_edata,la40.fjs,XPrePPO_Online_R16,200,51,4,18,18,0,False,0,0,0,False,6.435104021978224e-15,0.2877358490566084,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold4_Hurink_edata_la40_XPrePPO_Online_R16_g200_seed51_rep4.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,50,42,0,20,20,0,False,0,0,0,False,0.015151515151515152,0.6439393939393941,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g50_seed42_rep0.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,50,43,1,29,29,0,False,0,0,0,False,0.030303030303030304,0.6590909090909091,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g50_seed43_rep1.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,50,44,2,29,29,0,False,0,0,0,False,0.022727272727272728,0.6024962192470743,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g50_seed44_rep2.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,50,45,3,18,18,0,False,0,0,0,False,0.022727272727272728,1.0303030303030305,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g50_seed45_rep3.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,50,46,4,23,23,0,False,0,0,0,False,0.022727272727272728,0.7727272727272727,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g50_seed46_rep4.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,50,47,0,31,31,0,False,0,0,0,False,0.022727272727272943,0.4772727272727273,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g50_seed47_rep0.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,50,48,1,18,18,0,False,0,0,0,False,0.022727272727272728,0.5909090909090909,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g50_seed48_rep1.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,50,49,2,16,16,0,False,0,0,0,False,0.01384571559306738,0.2878787878787879,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g50_seed49_rep2.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,50,50,3,24,24,0,False,0,0,0,False,0.03787878787878788,0.8712121212121212,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g50_seed50_rep3.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,50,51,4,29,29,0,False,0,0,0,False,0.030303030303030304,0.71969696969697,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g50_seed51_rep4.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,100,42,0,29,29,0,False,0,0,0,False,0.007042253521126958,0.6742976469615997,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g100_seed42_rep0.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,100,43,1,35,35,0,False,0,0,0,False,0.02816901408450723,0.6132976790335503,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g100_seed43_rep1.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,100,44,2,26,26,0,False,0,0,0,False,0.014084507042253716,0.46925995525593317,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g100_seed44_rep2.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,100,45,3,35,35,0,False,0,0,0,False,0.021126760563380472,1.0563380281690138,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g100_seed45_rep3.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,100,46,4,29,29,0,False,0,0,0,False,0.02816901408450723,0.8380281690140844,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g100_seed46_rep4.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,100,47,0,38,38,0,False,0,0,0,False,0.007042253521126958,0.40767216086754066,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g100_seed47_rep0.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,100,48,1,23,23,0,False,0,0,0,False,0.021126760563380472,0.5521020835853508,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g100_seed48_rep1.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,100,49,2,32,32,0,False,0,0,0,False,0.014084507042253716,0.35915492957746487,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g100_seed49_rep2.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,100,50,3,45,45,0,False,0,0,0,False,0.014084507042253716,0.6619718309859154,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g100_seed50_rep3.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,100,51,4,34,34,0,False,0,0,0,False,0.014084507042253716,0.6062736881751672,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g100_seed51_rep4.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,200,42,0,30,30,0,False,0,0,0,False,4.149154661372846e-16,0.5766423357664235,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g200_seed42_rep0.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,200,43,1,74,74,0,False,0,0,0,False,0.0072992700729931125,0.4697094507422624,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g200_seed43_rep1.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,200,44,2,27,27,0,False,0,0,0,False,0.0072992700729931125,0.30967413910530883,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g200_seed44_rep2.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,200,45,3,37,37,0,False,0,0,0,False,0.02189781021897851,0.9343065693430656,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g200_seed45_rep3.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,200,46,4,56,56,0,False,0,0,0,False,0.01459854014598581,0.686131386861314,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g200_seed46_rep4.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,200,47,0,27,27,0,False,0,0,0,False,0.0072992700729931125,0.2912527563990211,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g200_seed47_rep0.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,200,48,1,49,49,0,False,0,0,0,False,0.0072992700729931125,0.5154620745961712,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g200_seed48_rep1.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,200,49,2,28,28,0,False,0,0,0,False,0.004829801703952938,0.3649635036496353,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g200_seed49_rep2.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,200,50,3,55,55,0,False,0,0,0,False,0.0072992700729931125,0.37032412128172143,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g200_seed50_rep3.pkl
5,Brandimarte,Mk05.fjs,ScratchNoBC_R16,200,51,4,84,84,0,False,0,0,0,False,0.01459854014598581,0.46715328467153305,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_ScratchNoBC_R16_g200_seed51_rep4.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,50,42,-1,58,58,0,False,0,0,0,False,0.015151515151515152,0.96969696969697,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g50_seed42_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,50,43,-1,42,42,0,False,0,0,0,False,0.030303030303030304,0.6742424242424242,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g50_seed43_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,50,44,-1,21,21,0,False,0,0,0,False,0.015151515151515152,0.49242424242424243,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g50_seed44_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,50,45,-1,27,27,0,False,0,0,0,False,0.022727272727272728,0.9318181818181818,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g50_seed45_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,50,46,-1,29,29,0,False,0,0,0,False,0.030303030303030304,0.9015151515151513,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g50_seed46_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,50,47,-1,28,28,0,False,0,0,0,False,0.022727272727272513,0.4831224734059657,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g50_seed47_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,50,48,-1,48,48,0,False,0,0,0,False,0.022727272727272728,0.6742424242424243,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g50_seed48_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,50,49,-1,27,27,0,False,0,0,0,False,0.015151515151515152,0.4508862990297199,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g50_seed49_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,50,50,-1,33,33,0,False,0,0,0,False,0.015151515151515152,0.7121212121212122,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g50_seed50_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,50,51,-1,56,56,0,False,0,0,0,False,0.030303030303030304,0.628787878787879,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g50_seed51_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,100,42,-1,40,40,0,False,0,0,0,False,0.014084507042253716,1.0,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g100_seed42_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,100,43,-1,54,54,0,False,0,0,0,False,0.021126760563380472,0.8073957474571227,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g100_seed43_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,100,44,-1,29,29,0,False,0,0,0,False,0.007042253521126958,0.481902541889748,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g100_seed44_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,100,45,-1,29,29,0,False,0,0,0,False,0.021126760563380472,0.8661971830985914,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g100_seed45_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,100,46,-1,24,24,0,False,0,0,0,False,2.001528833127042e-16,0.7464788732394365,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g100_seed46_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,100,47,-1,37,37,0,False,0,0,0,False,0.007042253521126958,0.45774647887323944,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g100_seed47_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,100,48,-1,30,30,0,False,0,0,0,False,0.021126760563380472,0.523622998048,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g100_seed48_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,100,49,-1,39,39,0,False,0,0,0,False,0.014084507042253716,0.33271431961694165,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g100_seed49_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,100,50,-1,54,54,0,False,0,0,0,False,0.014084507042253716,0.5631025718377528,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g100_seed50_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,100,51,-1,50,50,0,False,0,0,0,False,2.001528833127042e-16,0.6194523361553993,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g100_seed51_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,200,42,-1,48,48,0,False,0,0,0,False,0.01459854014598581,0.5547445255474455,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g200_seed42_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,200,43,-1,60,60,0,False,0,0,0,False,0.01459854014598581,0.49019295791795753,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g200_seed43_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,200,44,-1,20,20,0,False,0,0,0,False,0.0072992700729931125,0.46715328467153305,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g200_seed44_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,200,45,-1,29,29,0,False,0,0,0,False,0.0072992700729931125,0.5547445255474455,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g200_seed45_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,200,46,-1,64,64,0,False,0,0,0,False,4.149154661372846e-16,0.6277372262773724,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g200_seed46_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,200,47,-1,44,44,0,False,0,0,0,False,0.0072992700729931125,0.372262773722628,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g200_seed47_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,200,48,-1,51,51,0,False,0,0,0,False,0.0072992700729931125,0.47551406047673644,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g200_seed48_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,200,49,-1,39,39,0,False,0,0,0,False,0.013377324951966441,0.23287444743314664,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g200_seed49_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,200,50,-1,51,51,0,False,0,0,0,False,0.0072992700729931125,0.4770160583135711,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g200_seed50_rep-1.pkl
5,Brandimarte,Mk05.fjs,UCBOnly,200,51,-1,61,61,0,False,0,0,0,False,4.149154661372846e-16,0.6131386861313869,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_UCBOnly_g200_seed51_rep-1.pkl
5,Brandimarte,Mk05.fjs,XPrePPO_Frozen,50,42,0,50,50,0,False,0,0,0,False,0.015151515151515152,0.9772727272727273,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_XPrePPO_Frozen_g50_seed42_rep0.pkl
5,Brandimarte,Mk05.fjs,XPrePPO_Frozen,50,43,1,18,18,0,False,0,0,0,False,0.030303030303030304,0.6515151515151515,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_XPrePPO_Frozen_g50_seed43_rep1.pkl
5,Brandimarte,Mk05.fjs,XPrePPO_Frozen,50,44,2,30,30,0,False,0,0,0,False,0.022727272727272728,0.6109727193456967,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_XPrePPO_Frozen_g50_seed44_rep2.pkl
5,Brandimarte,Mk05.fjs,XPrePPO_Frozen,50,45,3,18,18,0,False,0,0,0,False,0.01686226656882629,0.6590909090909092,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_XPrePPO_Frozen_g50_seed45_rep3.pkl
5,Brandimarte,Mk05.fjs,XPrePPO_Frozen,50,46,4,19,19,0,False,0,0,0,False,0.007575757575757576,0.803030303030303,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_XPrePPO_Frozen_g50_seed46_rep4.pkl
5,Brandimarte,Mk05.fjs,XPrePPO_Frozen,50,47,0,28,28,0,False,0,0,0,False,0.015151515151515152,0.4772727272727273,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_XPrePPO_Frozen_g50_seed47_rep0.pkl
5,Brandimarte,Mk05.fjs,XPrePPO_Frozen,50,48,1,26,26,0,False,0,0,0,False,0.022727272727272728,0.6212121212121212,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold5_Brandimarte_Mk05_XPrePPO_Frozen_g50_seed48_rep1.pkl
