Fold,dataset,instance,Budget,contrast,front_extreme,absolute_change,comparator_extreme,relative_change_percent
3,Hurink_edata,la28.fjs,200,online_minus_ucb,best_energy_index,1581.4811711774382,103884.58137611535,1.5223444617364987
3,Hurink_edata,la35.fjs,50,online_minus_ucb,best_energy_index,729.3019003193185,171849.9111409649,0.42438305348967414
3,Hurink_edata,la35.fjs,100,online_minus_ucb,best_energy_index,970.0807476649643,168107.02052198525,0.5770614128147586
3,Hurink_edata,la35.fjs,200,online_minus_ucb,best_energy_index,3454.009973995766,163957.05369764916,2.106655307654684
3,Hurink_edata,la39.fjs,50,online_minus_ucb,best_energy_index,1366.0082190996036,152362.91605160508,0.8965490123836556
3,Hurink_edata,la39.fjs,100,online_minus_ucb,best_energy_index,3059.99926712265,147731.80482017808,2.0713205736891513
3,Hurink_edata,la39.fjs,200,online_minus_ucb,best_energy_index,4769.736665195873,143048.75888935954,3.3343432702446623
4,Brandimarte,Mk01.fjs,50,online_minus_ucb,best_energy_index,-16.33817583854693,1846.0437283243084,-0.8850373145482001
4,Brandimarte,Mk01.fjs,100,online_minus_ucb,best_energy_index,-1.1517648956173616,1793.0579321566852,-0.06423467278784584
4,Brandimarte,Mk01.fjs,200,online_minus_ucb,best_energy_index,17.82318563537092,1748.4541232621468,1.019368217801313
4,Brandimarte,Mk08.fjs,50,online_minus_ucb,best_energy_index,93.08768493519165,30152.901925982595,0.3087188263461252
4,Brandimarte,Mk08.fjs,100,online_minus_ucb,best_energy_index,295.97023576173524,29240.94551337468,1.0121773785541912
4,Brandimarte,Mk08.fjs,200,online_minus_ucb,best_energy_index,899.4346127987083,28283.708639839737,3.1800448245736304
4,Hurink_edata,la01.fjs,50,online_minus_ucb,best_energy_index,251.14568551331104,24771.00986865449,1.013869385402464
4,Hurink_edata,la01.fjs,100,online_minus_ucb,best_energy_index,283.8228690234064,24328.478046184235,1.1666281322021381
4,Hurink_edata,la01.fjs,200,online_minus_ucb,best_energy_index,506.319538535623,23941.15859079284,2.11484977477381
4,Hurink_edata,la06.fjs,50,online_minus_ucb,best_energy_index,99.44070319565799,33130.643510678834,0.30014721314907683
4,Hurink_edata,la06.fjs,100,online_minus_ucb,best_energy_index,465.56953615085513,32451.185453239945,1.4346765138109074
4,Hurink_edata,la06.fjs,200,online_minus_ucb,best_energy_index,774.7339086174761,31848.54726217385,2.4325565063924235
4,Hurink_edata,la11.fjs,50,online_minus_ucb,best_energy_index,145.81714373800787,53491.13269376906,0.27260059077977505
4,Hurink_edata,la11.fjs,100,online_minus_ucb,best_energy_index,565.3836180942744,52804.038875869286,1.0707204034588478
4,Hurink_edata,la11.fjs,200,online_minus_ucb,best_energy_index,1002.8546682997912,51957.92740617672,1.9301283141262724
4,Hurink_edata,la18.fjs,50,online_minus_ucb,best_energy_index,573.2822653185285,64020.038197010006,0.8954731697509407
4,Hurink_edata,la18.fjs,100,online_minus_ucb,best_energy_index,741.0244771895159,62096.102963665166,1.193351018538342
4,Hurink_edata,la18.fjs,200,online_minus_ucb,best_energy_index,1456.5057298304455,60314.31458707931,2.414859125568944
4,Hurink_edata,la22.fjs,50,online_minus_ucb,best_energy_index,355.5666909746069,85818.48030108243,0.41432415224220903
4,Hurink_edata,la22.fjs,100,online_minus_ucb,best_energy_index,621.0213539735996,83724.16864416431,0.7417468146061856
4,Hurink_edata,la22.fjs,200,online_minus_ucb,best_energy_index,2203.830382161279,81566.16702797162,2.7018927852837757
4,Hurink_edata,la29.fjs,50,online_minus_ucb,best_energy_index,381.21869234810583,108050.11001843607,0.3528165702774947
4,Hurink_edata,la29.fjs,100,online_minus_ucb,best_energy_index,1413.0921565251774,105151.82424843946,1.3438589074655534
4,Hurink_edata,la29.fjs,200,online_minus_ucb,best_energy_index,2913.2678823363967,102462.06096275651,2.843264965551813
4,Hurink_edata,la32.fjs,50,online_minus_ucb,best_energy_index,109.10656683170237,180990.96704153216,0.060282879645958014
4,Hurink_edata,la32.fjs,100,online_minus_ucb,best_energy_index,1763.2752461034397,175893.96293103686,1.002464903695854
4,Hurink_edata,la32.fjs,200,online_minus_ucb,best_energy_index,4068.604162359319,171141.12888604606,2.377338626221398
4,Hurink_edata,la40.fjs,50,online_minus_ucb,best_energy_index,1114.3050275561109,157854.32855122958,0.705907172633836
4,Hurink_edata,la40.fjs,100,online_minus_ucb,best_energy_index,2312.068248528085,151187.72018905988,1.529269867709394
4,Hurink_edata,la40.fjs,200,online_minus_ucb,best_energy_index,5144.601959051157,146230.90648115583,3.5181358598184715
5,Brandimarte,Mk05.fjs,50,online_minus_ucb,best_energy_index,4.168345399139071,6509.898686468116,0.06403087974016639
5,Brandimarte,Mk05.fjs,100,online_minus_ucb,best_energy_index,30.809429529422232,6415.076539818961,0.48026596936428295
5,Brandimarte,Mk05.fjs,200,online_minus_ucb,best_energy_index,49.30526201320481,6326.246830467712,0.7793761978389259
5,Brandimarte,Mk09.fjs,50,online_minus_ucb,best_energy_index,246.38182518629765,28016.130042762554,0.8794284749900559
5,Brandimarte,Mk09.fjs,100,online_minus_ucb,best_energy_index,-38.7762748142668,27556.3152823838,-0.1407164724924442
5,Brandimarte,Mk09.fjs,200,online_minus_ucb,best_energy_index,109.42149900033473,26974.335251572193,0.4056504005745874
5,Hurink_edata,la02.fjs,50,online_minus_ucb,best_energy_index,99.51500255221617,22137.99349230469,0.4495213289623933
5,Hurink_edata,la02.fjs,100,online_minus_ucb,best_energy_index,151.92960238639353,21806.673895349333,0.6967114889483227
5,Hurink_edata,la02.fjs,200,online_minus_ucb,best_energy_index,394.7914652891668,21380.019313927845,1.8465440067773138
5,Hurink_edata,la08.fjs,50,online_minus_ucb,best_energy_index,151.33738377787085,36362.38253549667,0.4161921558086479
5,Hurink_edata,la08.fjs,100,online_minus_ucb,best_energy_index,258.1180909883915,35667.148403071355,0.7236858076553284
5,Hurink_edata,la08.fjs,200,online_minus_ucb,best_energy_index,629.280021673294,35016.962089452696,1.7970720020365119
5,Hurink_edata,la14.fjs,50,online_minus_ucb,best_energy_index,280.7655213869002,52388.56522786566,0.5359290145964143
5,Hurink_edata,la14.fjs,100,online_minus_ucb,best_energy_index,235.67785086209915,51549.558649540886,0.45718694211206046
5,Hurink_edata,la14.fjs,200,online_minus_ucb,best_energy_index,697.15183615571,50714.37535646233,1.3746631625758055
5,Hurink_edata,la20.fjs,50,online_minus_ucb,best_energy_index,590.7241169856425,55991.90105132175,1.0550170754948813
5,Hurink_edata,la20.fjs,100,online_minus_ucb,best_energy_index,810.3579130706494,53933.12327496483,1.5025236141790599
5,Hurink_edata,la20.fjs,200,online_minus_ucb,best_energy_index,696.8332403275781,52973.754660472594,1.3154310937441138
5,Hurink_edata,la21.fjs,50,online_minus_ucb,best_energy_index,498.7538490666193,86222.59539535426,0.5784491255217916
5,Hurink_edata,la21.fjs,100,online_minus_ucb,best_energy_index,568.5977072249225,83582.65808373134,0.6802819152452814
5,Hurink_edata,la21.fjs,200,online_minus_ucb,best_energy_index,1308.7098845926957,81888.76330158814,1.5981556343363592
5,Hurink_edata,la30.fjs,50,online_minus_ucb,best_energy_index,963.9050963554328,122917.16138649343,0.7841908204539371
5,Hurink_edata,la30.fjs,100,online_minus_ucb,best_energy_index,1394.7963771065406,119433.36517961093,1.1678448271209336
5,Hurink_edata,la30.fjs,200,online_minus_ucb,best_energy_index,2505.710883927968,116345.87504697818,2.1536740197417497
5,Hurink_edata,la33.fjs,50,online_minus_ucb,best_energy_index,139.6027395578858,154896.80342470927,0.09012628825858407
5,Hurink_edata,la33.fjs,100,online_minus_ucb,best_energy_index,1135.1228855333175,150926.0630382592,0.7521052776985033
5,Hurink_edata,la33.fjs,200,online_minus_ucb,best_energy_index,1481.850270082854,147420.2273792651,1.0051878880029992
5,Hurink_edata,la38.fjs,50,online_minus_ucb,best_energy_index,1432.9968602763838,151362.98110294883,0.9467287508705564
5,Hurink_edata,la38.fjs,100,online_minus_ucb,best_energy_index,1945.8685327179846,146232.83958279324,1.3306645335408975
5,Hurink_edata,la38.fjs,200,online_minus_ucb,best_energy_index,3057.5828411268885,141650.39817735675,2.158541649348962
1,Brandimarte,Mk04.fjs,50,online_minus_ucb,best_workload_imbalance,7.105427357601002e-15,35.99999999999998,1.973729821555835e-14
1,Brandimarte,Mk04.fjs,100,online_minus_ucb,best_workload_imbalance,-7.105427357601002e-15,35.99999999999998,-1.973729821555835e-14
1,Brandimarte,Mk04.fjs,200,online_minus_ucb,best_workload_imbalance,0.0,35.99999999999997,0.0
1,Brandimarte,Mk10.fjs,50,online_minus_ucb,best_workload_imbalance,-2.4999999999999147,229.49999999999991,-1.0893246187363468
1,Brandimarte,Mk10.fjs,100,online_minus_ucb,best_workload_imbalance,2.499999999999943,218.0,1.146788990825662
1,Brandimarte,Mk10.fjs,200,online_minus_ucb,best_workload_imbalance,2.000000000000057,216.49999999999994,0.9237875288683868
1,Hurink_edata,la05.fjs,50,online_minus_ucb,best_workload_imbalance,4.263256414560601e-14,125.99999999999972,3.3835368369528656e-14
1,Hurink_edata,la05.fjs,100,online_minus_ucb,best_workload_imbalance,0.0,125.99999999999972,0.0
1,Hurink_edata,la05.fjs,200,online_minus_ucb,best_workload_imbalance,2.842170943040401e-14,125.99999999999969,2.2556912246352442e-14
1,Hurink_edata,la10.fjs,50,online_minus_ucb,best_workload_imbalance,0.0,89.99999999999989,0.0
1,Hurink_edata,la10.fjs,100,online_minus_ucb,best_workload_imbalance,0.0,89.99999999999977,0.0
1,Hurink_edata,la10.fjs,200,online_minus_ucb,best_workload_imbalance,0.0,89.99999999999977,0.0
1,Hurink_edata,la15.fjs,50,online_minus_ucb,best_workload_imbalance,-0.5,33.99999999999943,-1.4705882352941422
1,Hurink_edata,la15.fjs,100,online_minus_ucb,best_workload_imbalance,1.999999999999659,31.49999999999966,6.349206349205335
1,Hurink_edata,la15.fjs,200,online_minus_ucb,best_workload_imbalance,1.9999999999998863,31.49999999999943,6.349206349206103
1,Hurink_edata,la16.fjs,50,online_minus_ucb,best_workload_imbalance,2.842170943040401e-14,161.99999999999946,1.754426508049636e-14
1,Hurink_edata,la16.fjs,100,online_minus_ucb,best_workload_imbalance,8.526512829121202e-14,161.99999999999935,5.263279524148912e-14
1,Hurink_edata,la16.fjs,200,online_minus_ucb,best_workload_imbalance,2.842170943040401e-14,161.99999999999935,1.7544265080496372e-14
1,Hurink_edata,la24.fjs,50,online_minus_ucb,best_workload_imbalance,0.0,229.9999999999993,0.0
1,Hurink_edata,la24.fjs,100,online_minus_ucb,best_workload_imbalance,2.842170943040401e-14,229.99999999999926,1.2357264969740912e-14
1,Hurink_edata,la24.fjs,200,online_minus_ucb,best_workload_imbalance,8.526512829121202e-14,229.9999999999992,3.7071794909222745e-14
1,Hurink_edata,la26.fjs,50,online_minus_ucb,best_workload_imbalance,-0.49999999999994316,86.4999999999996,-0.5780346820808618
1,Hurink_edata,la26.fjs,100,online_minus_ucb,best_workload_imbalance,-0.4999999999997726,82.49999999999949,-0.6060606060603342
1,Hurink_edata,la26.fjs,200,online_minus_ucb,best_workload_imbalance,2.8421709430404007e-13,81.99999999999932,3.466062125659054e-13
1,Hurink_edata,la34.fjs,50,online_minus_ucb,best_workload_imbalance,3.979039320256561e-13,406.9999999999992,9.776509386379776e-14
1,Hurink_edata,la34.fjs,100,online_minus_ucb,best_workload_imbalance,2.2737367544323206e-13,406.999999999999,5.586576792217018e-14
1,Hurink_edata,la34.fjs,200,online_minus_ucb,best_workload_imbalance,2.2737367544323206e-13,406.99999999999886,5.58657679221702e-14
1,Hurink_edata,la37.fjs,50,online_minus_ucb,best_workload_imbalance,0.0,213.99999999999943,0.0
1,Hurink_edata,la37.fjs,100,online_minus_ucb,best_workload_imbalance,1.4210854715202004e-13,213.9999999999993,6.640586315514977e-14
1,Hurink_edata,la37.fjs,200,online_minus_ucb,best_workload_imbalance,1.4210854715202004e-13,213.9999999999993,6.640586315514977e-14
2,Brandimarte,Mk02.fjs,50,online_minus_ucb,best_workload_imbalance,0.4999999999999929,2.499999999999993,19.999999999999773
2,Brandimarte,Mk02.fjs,100,online_minus_ucb,best_workload_imbalance,-1.7763568394002505e-15,1.9999999999999964,-8.881784197001269e-14
2,Brandimarte,Mk02.fjs,200,online_minus_ucb,best_workload_imbalance,-1.7763568394002505e-15,1.9999999999999947,-8.881784197001276e-14
2,Brandimarte,Mk03.fjs,50,online_minus_ucb,best_workload_imbalance,0.0,26.9999999999999,0.0
2,Brandimarte,Mk03.fjs,100,online_minus_ucb,best_workload_imbalance,-1.999999999999897,24.499999999999897,-8.163265306122064
2,Brandimarte,Mk03.fjs,200,online_minus_ucb,best_workload_imbalance,-2.4999999999998863,21.499999999999886,-11.627906976743718
2,Hurink_edata,la03.fjs,50,online_minus_ucb,best_workload_imbalance,-2.842170943040401e-14,86.99999999999977,-3.2668631529200095e-14
2,Hurink_edata,la03.fjs,100,online_minus_ucb,best_workload_imbalance,5.684341886080802e-14,86.99999999999972,6.533726305840023e-14
2,Hurink_edata,la03.fjs,200,online_minus_ucb,best_workload_imbalance,5.684341886080802e-14,86.99999999999966,6.533726305840028e-14
2,Hurink_edata,la07.fjs,50,online_minus_ucb,best_workload_imbalance,0.0,21.99999999999966,0.0
2,Hurink_edata,la07.fjs,100,online_minus_ucb,best_workload_imbalance,0.0,21.99999999999966,0.0
2,Hurink_edata,la07.fjs,200,online_minus_ucb,best_workload_imbalance,1.1368683772161603e-13,21.999999999999545,5.167583532800835e-13
2,Hurink_edata,la13.fjs,50,online_minus_ucb,best_workload_imbalance,-2.2737367544323206e-13,25.999999999999773,-8.74514136320131e-13
2,Hurink_edata,la13.fjs,100,online_minus_ucb,best_workload_imbalance,0.0,24.0,0.0
2,Hurink_edata,la13.fjs,200,online_minus_ucb,best_workload_imbalance,2.2737367544323206e-13,23.999999999999773,9.473903143468092e-13
2,Hurink_edata,la19.fjs,50,online_minus_ucb,best_workload_imbalance,5.684341886080802e-14,173.99999999999937,3.2668631529200126e-14
2,Hurink_edata,la19.fjs,100,online_minus_ucb,best_workload_imbalance,0.0,173.99999999999932,0.0
2,Hurink_edata,la19.fjs,200,online_minus_ucb,best_workload_imbalance,0.0,173.99999999999932,0.0
2,Hurink_edata,la23.fjs,50,online_minus_ucb,best_workload_imbalance,0.0,185.99999999999943,0.0
2,Hurink_edata,la23.fjs,100,online_minus_ucb,best_workload_imbalance,5.684341886080802e-14,185.99999999999937,3.056097788215495e-14
2,Hurink_edata,la23.fjs,200,online_minus_ucb,best_workload_imbalance,8.526512829121202e-14,185.9999999999993,4.5841466823232444e-14
2,Hurink_edata,la27.fjs,50,online_minus_ucb,best_workload_imbalance,0.0,75.99999999999932,0.0
2,Hurink_edata,la27.fjs,100,online_minus_ucb,best_workload_imbalance,0.9999999999995453,74.99999999999955,1.333333333332735
2,Hurink_edata,la27.fjs,200,online_minus_ucb,best_workload_imbalance,1.9999999999997726,73.99999999999932,2.70270270270242
2,Hurink_edata,la31.fjs,50,online_minus_ucb,best_workload_imbalance,4.547473508864641e-13,76.99999999999909,5.905809751772331e-13
2,Hurink_edata,la31.fjs,100,online_minus_ucb,best_workload_imbalance,0.5,67.49999999999955,0.7407407407407457
2,Hurink_edata,la31.fjs,200,online_minus_ucb,best_workload_imbalance,4.000000000000114,64.99999999999955,6.153846153846372
2,Hurink_edata,la36.fjs,50,online_minus_ucb,best_workload_imbalance,1.4210854715202004e-13,170.99999999999957,8.310441353919321e-14
2,Hurink_edata,la36.fjs,100,online_minus_ucb,best_workload_imbalance,5.684341886080802e-14,170.99999999999943,3.3241765415677313e-14
2,Hurink_edata,la36.fjs,200,online_minus_ucb,best_workload_imbalance,0.0,170.99999999999943,0.0
3,Brandimarte,Mk06.fjs,50,online_minus_ucb,best_workload_imbalance,-0.9999999999999858,28.99999999999998,-3.448275862068919
3,Brandimarte,Mk06.fjs,100,online_minus_ucb,best_workload_imbalance,-2.9999999999999787,26.99999999999998,-11.11111111111104
3,Brandimarte,Mk06.fjs,200,online_minus_ucb,best_workload_imbalance,-3.9999999999999787,24.49999999999998,-16.326530612244824
3,Brandimarte,Mk07.fjs,50,online_minus_ucb,best_workload_imbalance,-3.9999999999999716,9.999999999999972,-39.99999999999983
3,Brandimarte,Mk07.fjs,100,online_minus_ucb,best_workload_imbalance,-0.4999999999999716,5.999999999999957,-8.333333333332918
3,Brandimarte,Mk07.fjs,200,online_minus_ucb,best_workload_imbalance,-0.9999999999999716,4.999999999999972,-19.999999999999545
3,Hurink_edata,la04.fjs,50,online_minus_ucb,best_workload_imbalance,0.0,78.99999999999966,0.0
3,Hurink_edata,la04.fjs,100,online_minus_ucb,best_workload_imbalance,2.842170943040401e-14,78.99999999999963,3.5976847380258404e-14
3,Hurink_edata,la04.fjs,200,online_minus_ucb,best_workload_imbalance,5.684341886080802e-14,78.9999999999996,7.195369476051683e-14
3,Hurink_edata,la09.fjs,50,online_minus_ucb,best_workload_imbalance,5.684341886080802e-14,48.99999999999966,1.1600697726695594e-13
3,Hurink_edata,la09.fjs,100,online_minus_ucb,best_workload_imbalance,0.0,48.99999999999966,0.0
3,Hurink_edata,la09.fjs,200,online_minus_ucb,best_workload_imbalance,0.0,48.99999999999966,0.0
3,Hurink_edata,la12.fjs,50,online_minus_ucb,best_workload_imbalance,5.684341886080802e-14,72.99999999999977,7.786769706960027e-14
3,Hurink_edata,la12.fjs,100,online_minus_ucb,best_workload_imbalance,5.684341886080802e-14,72.99999999999966,7.786769706960038e-14
3,Hurink_edata,la12.fjs,200,online_minus_ucb,best_workload_imbalance,0.0,72.99999999999966,0.0
3,Hurink_edata,la17.fjs,50,online_minus_ucb,best_workload_imbalance,5.684341886080802e-14,280.9999999999996,2.02289746835616e-14
3,Hurink_edata,la17.fjs,100,online_minus_ucb,best_workload_imbalance,5.684341886080802e-14,280.99999999999955,2.0228974683561604e-14
3,Hurink_edata,la17.fjs,200,online_minus_ucb,best_workload_imbalance,5.684341886080802e-14,280.99999999999955,2.0228974683561604e-14
3,Hurink_edata,la25.fjs,50,online_minus_ucb,best_workload_imbalance,1.0000000000002842,55.9999999999996,1.7857142857148058
3,Hurink_edata,la25.fjs,100,online_minus_ucb,best_workload_imbalance,3.0000000000001137,45.99999999999966,6.521739130435078
3,Hurink_edata,la25.fjs,200,online_minus_ucb,best_workload_imbalance,2.8421709430404007e-13,45.99999999999943,6.178632484870512e-13
3,Hurink_edata,la28.fjs,50,online_minus_ucb,best_workload_imbalance,2.9999999999997726,79.99999999999989,3.749999999999721
3,Hurink_edata,la28.fjs,100,online_minus_ucb,best_workload_imbalance,-7.499999999999773,78.49999999999955,-9.554140127388301
3,Hurink_edata,la28.fjs,200,online_minus_ucb,best_workload_imbalance,0.0,70.99999999999955,0.0
3,Hurink_edata,la35.fjs,50,online_minus_ucb,best_workload_imbalance,1.1368683772161603e-13,430.9999999999991,2.637745654793881e-14
3,Hurink_edata,la35.fjs,100,online_minus_ucb,best_workload_imbalance,1.1368683772161603e-13,430.99999999999886,2.6377456547938822e-14
3,Hurink_edata,la35.fjs,200,online_minus_ucb,best_workload_imbalance,2.8421709430404007e-13,430.9999999999986,6.59436413698471e-14
3,Hurink_edata,la39.fjs,50,online_minus_ucb,best_workload_imbalance,0.0,459.9999999999993,0.0
3,Hurink_edata,la39.fjs,100,online_minus_ucb,best_workload_imbalance,5.684341886080802e-14,459.9999999999992,1.2357264969740895e-14
3,Hurink_edata,la39.fjs,200,online_minus_ucb,best_workload_imbalance,-5.684341886080802e-14,459.9999999999992,-1.2357264969740895e-14
4,Brandimarte,Mk01.fjs,50,online_minus_ucb,best_workload_imbalance,-1.4999999999999876,14.49999999999999,-10.344827586206819
4,Brandimarte,Mk01.fjs,100,online_minus_ucb,best_workload_imbalance,1.7763568394002505e-15,12.999999999999991,1.3664283380001936e-14
4,Brandimarte,Mk01.fjs,200,online_minus_ucb,best_workload_imbalance,0.0,12.99999999999999,0.0
4,Brandimarte,Mk08.fjs,50,online_minus_ucb,best_workload_imbalance,0.0,522.9999999999998,0.0
4,Brandimarte,Mk08.fjs,100,online_minus_ucb,best_workload_imbalance,0.0,522.9999999999998,0.0
4,Brandimarte,Mk08.fjs,200,online_minus_ucb,best_workload_imbalance,0.0,522.9999999999998,0.0
4,Hurink_edata,la01.fjs,50,online_minus_ucb,best_workload_imbalance,-5.684341886080802e-14,71.99999999999977,-7.89491928622336e-14
4,Hurink_edata,la01.fjs,100,online_minus_ucb,best_workload_imbalance,5.684341886080802e-14,71.99999999999966,7.894919286223373e-14
4,Hurink_edata,la01.fjs,200,online_minus_ucb,best_workload_imbalance,5.684341886080802e-14,71.99999999999966,7.894919286223373e-14
4,Hurink_edata,la06.fjs,50,online_minus_ucb,best_workload_imbalance,0.0,74.99999999999977,0.0
4,Hurink_edata,la06.fjs,100,online_minus_ucb,best_workload_imbalance,0.0,74.99999999999977,0.0
4,Hurink_edata,la06.fjs,200,online_minus_ucb,best_workload_imbalance,5.684341886080802e-14,74.99999999999972,7.57912251477443e-14
4,Hurink_edata,la11.fjs,50,online_minus_ucb,best_workload_imbalance,0.0,97.99999999999972,0.0
4,Hurink_edata,la11.fjs,100,online_minus_ucb,best_workload_imbalance,0.0,97.99999999999972,0.0
4,Hurink_edata,la11.fjs,200,online_minus_ucb,best_workload_imbalance,0.0,97.99999999999972,0.0
4,Hurink_edata,la18.fjs,50,online_minus_ucb,best_workload_imbalance,0.0,209.9999999999996,0.0
4,Hurink_edata,la18.fjs,100,online_minus_ucb,best_workload_imbalance,0.0,209.99999999999952,0.0
4,Hurink_edata,la18.fjs,200,online_minus_ucb,best_workload_imbalance,2.842170943040401e-14,209.99999999999943,1.353414734781147e-14
4,Hurink_edata,la22.fjs,50,online_minus_ucb,best_workload_imbalance,1.7053025658242404e-13,205.99999999999952,8.278167795263322e-14
4,Hurink_edata,la22.fjs,100,online_minus_ucb,best_workload_imbalance,1.4210854715202004e-13,205.9999999999993,6.898473162719443e-14
4,Hurink_edata,la22.fjs,200,online_minus_ucb,best_workload_imbalance,8.526512829121202e-14,205.9999999999993,4.139083897631666e-14
4,Hurink_edata,la29.fjs,50,online_minus_ucb,best_workload_imbalance,2.7000623958883807e-13,97.9999999999995,2.7551657100901986e-13
4,Hurink_edata,la29.fjs,100,online_minus_ucb,best_workload_imbalance,0.0,97.99999999999932,0.0
4,Hurink_edata,la29.fjs,200,online_minus_ucb,best_workload_imbalance,1.1368683772161603e-13,97.9999999999992,1.1600697726695607e-13
4,Hurink_edata,la32.fjs,50,online_minus_ucb,best_workload_imbalance,10.499999999999545,88.49999999999966,11.864406779660548
4,Hurink_edata,la32.fjs,100,online_minus_ucb,best_workload_imbalance,3.5000000000002274,69.99999999999943,5.000000000000365
4,Hurink_edata,la32.fjs,200,online_minus_ucb,best_workload_imbalance,3.0000000000004547,66.99999999999909,4.477611940299247
4,Hurink_edata,la40.fjs,50,online_minus_ucb,best_workload_imbalance,5.684341886080802e-14,321.9999999999995,1.7653235671058417e-14
4,Hurink_edata,la40.fjs,100,online_minus_ucb,best_workload_imbalance,5.684341886080802e-14,321.99999999999943,1.765323567105842e-14
4,Hurink_edata,la40.fjs,200,online_minus_ucb,best_workload_imbalance,1.1368683772161603e-13,321.9999999999994,3.5306471342116846e-14
5,Brandimarte,Mk05.fjs,50,online_minus_ucb,best_workload_imbalance,-0.9999999999999574,3.9999999999999574,-24.9999999999992
5,Brandimarte,Mk05.fjs,100,online_minus_ucb,best_workload_imbalance,1.4654943925052066e-14,2.9999999999999574,4.884981308350758e-13
5,Brandimarte,Mk05.fjs,200,online_minus_ucb,best_workload_imbalance,0.9999999999999998,1.9999999999999576,50.000000000001044
5,Brandimarte,Mk09.fjs,50,online_minus_ucb,best_workload_imbalance,-5.999999999999886,34.999999999999886,-17.142857142856872
5,Brandimarte,Mk09.fjs,100,online_minus_ucb,best_workload_imbalance,-2.842170943040401e-14,28.999999999999943,-9.800589458760022e-14
5,Brandimarte,Mk09.fjs,200,online_minus_ucb,best_workload_imbalance,0.0,28.999999999999886,0.0
5,Hurink_edata,la02.fjs,50,online_minus_ucb,best_workload_imbalance,0.0,171.9999999999997,0.0
5,Hurink_edata,la02.fjs,100,online_minus_ucb,best_workload_imbalance,0.0,171.9999999999997,0.0
5,Hurink_edata,la02.fjs,200,online_minus_ucb,best_workload_imbalance,0.0,171.9999999999997,0.0
5,Hurink_edata,la08.fjs,50,online_minus_ucb,best_workload_imbalance,0.0,185.99999999999952,0.0
5,Hurink_edata,la08.fjs,100,online_minus_ucb,best_workload_imbalance,0.0,185.99999999999937,0.0
5,Hurink_edata,la08.fjs,200,online_minus_ucb,best_workload_imbalance,1.7053025658242404e-13,176.99999999999966,9.634477773018326e-14
5,Hurink_edata,la14.fjs,50,online_minus_ucb,best_workload_imbalance,0.0,199.99999999999966,0.0
5,Hurink_edata,la14.fjs,100,online_minus_ucb,best_workload_imbalance,0.0,199.99999999999966,0.0
5,Hurink_edata,la14.fjs,200,online_minus_ucb,best_workload_imbalance,-5.684341886080802e-14,199.99999999999966,-2.842170943040406e-14
5,Hurink_edata,la20.fjs,50,online_minus_ucb,best_workload_imbalance,2.842170943040401e-14,150.99999999999974,1.8822324126095402e-14
5,Hurink_edata,la20.fjs,100,online_minus_ucb,best_workload_imbalance,2.842170943040401e-14,150.99999999999966,1.8822324126095412e-14
5,Hurink_edata,la20.fjs,200,online_minus_ucb,best_workload_imbalance,0.0,150.99999999999966,0.0
5,Hurink_edata,la21.fjs,50,online_minus_ucb,best_workload_imbalance,5.4999999999998295,173.99999999999977,3.1609195402297914
5,Hurink_edata,la21.fjs,100,online_minus_ucb,best_workload_imbalance,0.0,173.99999999999957,0.0
5,Hurink_edata,la21.fjs,200,online_minus_ucb,best_workload_imbalance,1.4210854715202004e-13,173.99999999999943,8.16715788230003e-14
5,Hurink_edata,la30.fjs,50,online_minus_ucb,best_workload_imbalance,4.999999999999801,145.49999999999977,3.4364261168383567
5,Hurink_edata,la30.fjs,100,online_minus_ucb,best_workload_imbalance,2.9999999999998863,134.99999999999972,2.222222222222143
5,Hurink_edata,la30.fjs,200,online_minus_ucb,best_workload_imbalance,18.499999999999986,117.9999999999995,15.67796610169497
5,Hurink_edata,la33.fjs,50,online_minus_ucb,best_workload_imbalance,8.499999999999773,101.99999999999989,8.333333333333119
5,Hurink_edata,la33.fjs,100,online_minus_ucb,best_workload_imbalance,0.0,90.99999999999956,0.0
5,Hurink_edata,la33.fjs,200,online_minus_ucb,best_workload_imbalance,1.1368683772161603e-13,90.99999999999932,1.249305909028757e-13
5,Hurink_edata,la38.fjs,50,online_minus_ucb,best_workload_imbalance,0.0,224.99999999999955,0.0
5,Hurink_edata,la38.fjs,100,online_minus_ucb,best_workload_imbalance,4.999999999999716,217.99999999999966,2.293577981651249
5,Hurink_edata,la38.fjs,200,online_minus_ucb,best_workload_imbalance,2.000000000000256,217.99999999999943,0.9174311926606702
1,Brandimarte,Mk04.fjs,50,online_minus_scratch,best_makespan,-1.5327174344557477,120.97207569712108,-1.2670010212052794
1,Brandimarte,Mk04.fjs,100,online_minus_scratch,best_makespan,-0.6966903402055209,112.88114252949319,-0.6171893060202611
1,Brandimarte,Mk04.fjs,200,online_minus_scratch,best_makespan,2.28408956715775,103.24201453092576,2.212364392089191
1,Brandimarte,Mk10.fjs,50,online_minus_scratch,best_makespan,4.470971514639473,628.3668041756727,0.711522550989107
1,Brandimarte,Mk10.fjs,100,online_minus_scratch,best_makespan,11.668593327211852,573.6968197285407,2.0339302791905216
1,Brandimarte,Mk10.fjs,200,online_minus_scratch,best_makespan,13.000698754882933,526.4357573241462,2.4695698523529277
1,Hurink_edata,la05.fjs,50,online_minus_scratch,best_makespan,13.195635664146494,718.1074238459237,1.83755733835412
