dataset,instance,variant,HV_common,Cmax_best,TEC_best,WB_best,NSol,Time,Transition_gen,PPO_update_count,BC_final_accuracy,Entropy_last20,seed_count
Hurink_edata,la20.fjs,FixedUCBPPO,1.0948157833262,1458.121380047575,54339.10795508103,150.99999999999966,35.5,66.10776507854462,48.0,4.0,0.3645833283662796,0.8323212130043907,10
Hurink_edata,la20.fjs,PPOOnly,1.1263207898601428,1446.0755616049455,54417.8703759222,150.99999999999977,30.5,67.5230404138565,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la20.fjs,ProbabilityMatching,0.9182198290120371,1527.3812975891847,55225.09202471048,150.99999999999972,21.0,63.08236241340637,-1.0,0.0,0.0,0.833387682882941,10
Hurink_edata,la20.fjs,Random,1.043308964822199,1499.008205586027,54533.36978254576,150.99999999999972,22.5,88.56512260437012,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la20.fjs,RandomUCBPPO,1.0837873455774436,1480.304953868335,54419.12547832285,150.99999999999966,25.5,68.29169726371765,55.5,3.5,0.3479262739419937,0.8390687774205174,10
Hurink_edata,la20.fjs,UCBOnly,1.1033070124645485,1452.517382785723,54170.15948245827,150.99999999999966,30.5,67.77283680438995,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la20.fjs,UniformFixed,1.1198569616784684,1461.2209531227963,54039.72598862619,150.99999999999966,23.0,64.51677334308624,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la21.fjs,AdaptiveNoBC,1.049724664047088,1940.4738487140435,83340.42839169229,173.9999999999995,13.5,91.30347406864166,70.0,2.0,0.0,0.9200073708740892,10
Hurink_edata,la21.fjs,AdaptivePursuit,0.6116494250649422,2173.438732457814,86751.65582331008,173.99999999999957,10.0,88.69062328338623,-1.0,0.0,0.0,0.3632962806725317,10
Hurink_edata,la21.fjs,AdaptiveSAOS,1.0170732328393328,1955.6552076549708,83475.24909389974,173.99999999999943,13.5,93.47790372371674,70.0,2.0,0.2906250059604645,0.8531743128760553,10
Hurink_edata,la21.fjs,FixedUCBPPO,0.9767139061681642,1967.994767976729,83804.97681297894,173.99999999999957,16.5,100.59857940673828,48.0,4.0,0.3645833283662796,0.845501434508948,10
Hurink_edata,la21.fjs,PPOOnly,0.9131230524813856,2004.12812219476,84396.94760682806,173.99999999999943,13.5,93.42241263389587,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la21.fjs,ProbabilityMatching,0.7717667201154896,2061.947011665452,85044.098760784,177.99999999999966,20.0,90.16013479232788,-1.0,0.0,0.0,0.8531743128760554,10
Hurink_edata,la21.fjs,Random,0.8777659837678751,2034.7130010172514,85093.66564207271,173.99999999999943,22.5,88.87480545043945,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la21.fjs,RandomUCBPPO,1.0146891435984486,1960.5898900960233,83729.96207038485,173.99999999999943,13.0,89.58430588245392,55.5,3.5,0.3555484712123871,0.8232657150864646,10
Hurink_edata,la21.fjs,UCBOnly,1.0212054625512312,1947.0255620247974,83582.65808373134,173.99999999999957,16.0,98.33245944976807,-1.0,0.0,0.0,0.9772756218496936,10
Hurink_edata,la21.fjs,UniformFixed,0.9200023887894392,2011.4569112334302,84381.95619099596,173.99999999999943,18.5,90.25821053981781,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la22.fjs,AdaptiveNoBC,0.9562139944312886,1807.4440934465981,83934.74695348872,205.99999999999937,11.5,90.22445237636566,58.5,3.0,0.0,0.8943452445665911,10
Hurink_edata,la22.fjs,AdaptivePursuit,0.6910139774225803,1967.2924724000818,86373.54525566107,205.99999999999963,9.0,84.54256463050842,-1.0,0.0,0.0,0.3411602974868567,10
Hurink_edata,la22.fjs,AdaptiveSAOS,1.0020854926093445,1781.1364174837574,83680.56205382477,205.99999999999937,13.0,89.48375654220581,58.5,3.0,0.34687499701976776,0.7761194319073367,10
Hurink_edata,la22.fjs,FixedUCBPPO,0.9583426485972617,1803.2773199667467,83791.4276064995,205.99999999999937,11.5,96.21914184093475,48.0,4.0,0.3645833283662796,0.8533687146528627,10
Hurink_edata,la22.fjs,PPOOnly,1.0005963784011886,1794.3266934592343,83664.37511460441,205.99999999999943,9.5,89.09383690357208,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la22.fjs,ProbabilityMatching,0.9406783707898323,1817.1926834353799,83451.11112956476,205.9999999999995,15.5,91.15377449989317,-1.0,0.0,0.0,0.8015871564380276,10
Hurink_edata,la22.fjs,Random,0.8914012924653445,1845.5285691310855,84298.48431764034,205.99999999999943,15.5,93.40962183475494,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la22.fjs,RandomUCBPPO,0.9272614296240731,1825.3416451417806,84254.70268781664,205.99999999999943,11.5,91.36601758003235,55.5,3.5,0.3452381044626236,0.7953489011264046,10
Hurink_edata,la22.fjs,UCBOnly,0.9706295046281845,1805.15574962745,83724.16864416431,205.9999999999993,13.5,92.19124591350555,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la22.fjs,UniformFixed,0.892729168205161,1860.3339594976642,84205.67310363818,205.99999999999943,11.5,89.99026489257812,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la23.fjs,AdaptiveNoBC,1.161765920197164,2236.481839920878,94301.15954772913,185.9999999999993,12.0,94.05275273323059,67.5,2.5,0.0,0.8926477176880758,10
Hurink_edata,la23.fjs,AdaptivePursuit,0.9968839909460206,2379.987273061348,97273.68273269602,185.9999999999995,11.5,87.7631196975708,-1.0,0.0,0.0,0.34824478088933264,10
Hurink_edata,la23.fjs,AdaptiveSAOS,1.1600143533920175,2239.00491795335,94249.40539088268,185.9999999999993,15.0,92.85235154628754,67.5,2.5,0.2928571552038193,0.8082142153032654,10
Hurink_edata,la23.fjs,FixedUCBPPO,1.1661338177231053,2231.089183417811,94025.10010049536,185.9999999999993,16.0,90.19773554801941,48.0,4.0,0.3541666567325592,0.8625447181216779,10
Hurink_edata,la23.fjs,PPOOnly,1.073248823595875,2311.4941974183093,96104.76715847521,185.9999999999993,14.5,87.99799859523773,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la23.fjs,ProbabilityMatching,1.1025128189148756,2302.3070768790376,94341.62142922787,185.9999999999993,14.5,88.14485430717468,-1.0,0.0,0.0,0.8296983721748951,10
Hurink_edata,la23.fjs,Random,1.1566378478091406,2231.553119868924,94658.00198103406,185.99999999999937,12.5,92.46996879577637,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la23.fjs,RandomUCBPPO,1.1153463038117584,2274.163858299275,95142.12734445443,185.99999999999943,15.0,89.01217341423035,55.5,3.5,0.3598310351371765,0.802533120765689,10
Hurink_edata,la23.fjs,UCBOnly,1.1777180107730547,2212.60397434632,94452.60845687351,185.99999999999937,13.5,94.73586821556091,-1.0,0.0,0.0,0.9829567163872702,10
Hurink_edata,la23.fjs,UniformFixed,1.1064396172285724,2286.41583780779,95168.49467025828,185.9999999999993,13.5,89.66049337387085,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la24.fjs,AdaptiveNoBC,1.1027596124208856,1918.854187814392,79004.15576867665,229.9999999999993,13.5,87.90346014499664,69.5,2.0,0.0,0.9143262763365128,10
Hurink_edata,la24.fjs,AdaptivePursuit,0.8720331836346762,2082.77254696409,81020.45755372796,229.99999999999943,7.5,89.72175395488739,-1.0,0.0,0.0,0.40391005158902116,10
Hurink_edata,la24.fjs,AdaptiveSAOS,1.0715493255439492,1950.5555458367012,78947.1881750366,229.9999999999993,13.5,92.34798777103424,69.5,2.0,0.31567029654979706,0.8504309664956706,10
Hurink_edata,la24.fjs,FixedUCBPPO,1.07928807869445,1954.952790765769,78782.5348009484,229.9999999999993,14.5,94.84014391899109,48.0,4.0,0.3854166716337204,0.8119035260113114,10
Hurink_edata,la24.fjs,PPOOnly,1.1090458181573162,1936.2686582977258,78549.32663883228,229.9999999999993,15.0,95.75191485881805,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la24.fjs,ProbabilityMatching,1.0762565019895534,1960.3448336273284,79347.61358919612,229.99999999999943,16.5,89.4895281791687,-1.0,0.0,0.0,0.8286319022963448,10
Hurink_edata,la24.fjs,Random,1.0410266784627837,1980.7185141110474,79412.47041010781,229.9999999999993,14.5,97.9380431175232,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la24.fjs,RandomUCBPPO,1.075235720777966,1942.4494988192218,79218.56018996457,229.9999999999993,15.5,101.2312227487564,55.5,3.5,0.33610567450523376,0.814646872391696,10
Hurink_edata,la24.fjs,UCBOnly,1.1155950036885804,1922.0655105807423,78855.45136895984,229.99999999999926,14.5,90.25532138347626,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la24.fjs,UniformFixed,1.078793218067608,1964.662036617314,78668.34550905436,229.9999999999993,15.5,91.68791723251343,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la25.fjs,AdaptiveNoBC,0.9511928032875789,1855.2417482475382,81829.58110178006,45.9999999999996,19.5,95.33161246776581,70.0,2.0,0.0,0.9150778388873666,10
Hurink_edata,la25.fjs,AdaptivePursuit,0.5382983603143813,1982.7751693995556,84563.08091467581,68.49999999999949,19.0,87.2610034942627,-1.0,0.0,0.0,0.42306686692674267,10
Hurink_edata,la25.fjs,AdaptiveSAOS,0.9168969167422781,1862.5447684992496,82168.0022997508,45.99999999999977,19.0,105.16932797431946,70.0,2.0,0.293939396739006,0.8548718397545706,10
Hurink_edata,la25.fjs,FixedUCBPPO,0.9372985501942437,1850.3819358482106,82318.35829470893,45.99999999999977,13.5,94.65086209774017,48.0,4.0,0.3645833283662796,0.8467416557876248,10
Hurink_edata,la25.fjs,PPOOnly,0.8306172560879443,1882.760221177709,82467.11753483237,52.999999999999545,29.0,92.41362392902374,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la25.fjs,ProbabilityMatching,0.7649143370444256,1894.5346817897566,82857.27656387904,52.49999999999966,19.5,87.03048515319824,-1.0,0.0,0.0,0.8447498719580941,10
Hurink_edata,la25.fjs,Random,0.8899128467285339,1866.378520189146,82392.70068350369,45.999999999999886,19.0,93.73103773593903,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la25.fjs,RandomUCBPPO,0.9065593989362524,1863.4086929402747,81839.87858375369,55.999999999999545,24.5,90.29406535625458,55.5,3.5,0.3520408272743225,0.8005413369361583,10
Hurink_edata,la25.fjs,UCBOnly,0.9473533469594677,1849.0855993105542,81878.41827960282,45.99999999999966,25.5,94.90058732032776,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la25.fjs,UniformFixed,0.9270755228013067,1858.8754259684902,82249.953555849,45.99999999999977,21.5,97.55191576480865,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la26.fjs,AdaptiveNoBC,1.1532245550987126,2395.8635969124052,116481.52925733832,81.99999999999955,14.0,112.19328212738036,70.0,2.0,0.0,0.9150778388873666,10
Hurink_edata,la26.fjs,AdaptivePursuit,0.9669201608436246,2541.4878934184662,119869.8669181329,85.9999999999996,9.0,109.05488359928131,-1.0,0.0,0.0,0.37005535739740536,10
Hurink_edata,la26.fjs,AdaptiveSAOS,1.16862268833123,2388.9916328273803,116651.12767741596,81.99999999999943,20.0,115.23988056182861,70.0,2.0,0.2857142984867096,0.817584620548888,10
Hurink_edata,la26.fjs,FixedUCBPPO,1.1390500118271825,2405.546636467381,116998.97446584835,81.99999999999932,16.0,120.39979290962219,48.0,4.0,0.3333333432674408,0.8353794667124717,10
Hurink_edata,la26.fjs,PPOOnly,1.0917258496183244,2437.4871996240818,117451.48047533829,84.99999999999972,21.0,115.41641092300415,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la26.fjs,ProbabilityMatching,1.1053477968659862,2412.9948632882947,117203.0013796566,84.99999999999932,13.0,108.1088079214096,-1.0,0.0,0.0,0.833387682882941,10
Hurink_edata,la26.fjs,Random,1.1175851948028481,2392.5897264170558,117110.55064873149,84.99999999999949,17.5,116.20603597164154,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la26.fjs,RandomUCBPPO,1.166949766796423,2384.2236447948103,116441.1378490242,82.49999999999955,20.5,112.09764432907104,55.5,3.5,0.33262014389038086,0.8561120610332472,10
Hurink_edata,la26.fjs,UCBOnly,1.1666166426129918,2392.763636573622,116199.26165175543,82.49999999999949,14.5,109.95234000682831,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la26.fjs,UniformFixed,1.110105871880473,2395.249934535932,117476.85016172667,84.9999999999992,21.0,110.63305342197418,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la27.fjs,AdaptiveNoBC,1.1066751355773332,2650.0151909748383,127074.39561751732,75.99999999999909,14.0,125.78341674804686,70.0,2.0,0.0,0.9086451817989363,10
Hurink_edata,la27.fjs,AdaptivePursuit,0.8154250044661826,2863.709920120442,131754.72973626945,75.99999999999955,16.0,113.2337543964386,-1.0,0.0,0.0,0.4257206280970939,10
Hurink_edata,la27.fjs,AdaptiveSAOS,1.102294614865233,2647.202239893363,127509.36290771916,75.99999999999909,14.0,111.19410562515259,70.0,2.0,0.3000000119209289,0.7916075869136934,10
Hurink_edata,la27.fjs,FixedUCBPPO,1.1423432971278364,2622.8717156425673,126862.14629243407,74.99999999999943,11.0,111.40150451660156,48.0,4.0,0.3645833283662796,0.8436834020795438,10
Hurink_edata,la27.fjs,PPOOnly,1.0608619888329032,2675.0875250890094,127840.17419420784,75.99999999999932,17.0,116.4427797794342,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la27.fjs,ProbabilityMatching,0.9031625349183441,2752.129127297966,129703.03396323153,75.99999999999943,16.0,125.25676953792572,-1.0,0.0,0.0,0.811588618683615,10
Hurink_edata,la27.fjs,Random,1.0833085624818897,2655.1295505826292,128184.64668442456,74.99999999999943,13.5,110.85240709781647,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la27.fjs,RandomUCBPPO,1.0883224483661904,2654.866891087208,127307.73864313093,75.99999999999932,21.0,107.45247972011566,55.5,3.5,0.3693877607583999,0.8447498719580941,10
Hurink_edata,la27.fjs,UCBOnly,1.1279371501845834,2624.6061973278975,127127.29023492786,74.99999999999955,12.5,112.1921124458313,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la27.fjs,UniformFixed,1.0524396370476252,2667.2389510538674,128213.19856786617,75.99999999999909,20.5,115.21839785575868,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la28.fjs,AdaptiveNoBC,1.085055982306252,2580.7882535683984,106760.395982572,79.99999999999932,20.0,115.24755358695984,70.0,2.0,0.0,0.9150778388873666,10
Hurink_edata,la28.fjs,AdaptivePursuit,0.8564959475592673,2758.8829402367874,109814.2547302753,95.49999999999977,13.0,114.53150033950806,-1.0,0.0,0.0,0.3869225909984087,10
Hurink_edata,la28.fjs,AdaptiveSAOS,1.067843120495205,2593.311441160902,106800.96005495879,78.49999999999943,21.5,123.74966764450073,70.0,2.0,0.2857142984867096,0.8634906824493391,10
Hurink_edata,la28.fjs,FixedUCBPPO,1.053879025107655,2616.693040294038,106814.50627518317,79.99999999999955,18.0,115.72551167011262,48.0,4.0,0.3541666567325592,0.8654824662788698,10
Hurink_edata,la28.fjs,PPOOnly,1.056209349260412,2590.3738059559487,107206.14878506694,79.99999999999966,19.5,112.5236508846283,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la28.fjs,ProbabilityMatching,0.9413617496122499,2681.1798372290136,108103.27481579651,104.9999999999995,19.5,112.79703402519226,-1.0,0.0,0.0,0.833387682882941,10
Hurink_edata,la28.fjs,Random,1.0266285166278117,2631.0771226465945,107128.18018241986,95.49999999999943,19.0,113.63045740127563,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la28.fjs,RandomUCBPPO,1.0735264455543874,2586.2932590744995,107029.40602258194,79.99999999999955,18.0,116.11675262451172,55.5,3.5,0.3509203791618347,0.8350645593847752,10
Hurink_edata,la28.fjs,UCBOnly,1.098234855900764,2582.1739378222355,106639.84336850053,75.49999999999955,24.0,122.48274302482605,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la28.fjs,UniformFixed,1.1234649903933571,2550.7224249597393,106449.32776899576,95.49999999999943,18.0,116.47278535366058,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la29.fjs,AdaptiveNoBC,0.9892356195093556,2262.245932316016,105033.04549617457,97.99999999999926,14.5,110.1704021692276,65.5,2.5,0.0,0.9076992174712748,10
Hurink_edata,la29.fjs,AdaptivePursuit,0.6624928764591184,2402.2485137743097,108110.24637703571,102.49999999999943,18.5,118.48229217529298,-1.0,0.0,0.0,0.42110600343806753,10
Hurink_edata,la29.fjs,AdaptiveSAOS,0.9170613016387398,2312.482055110131,105338.44221648369,99.49999999999932,16.0,116.17451441287994,65.5,2.5,0.32182915508747095,0.8203279669292726,10
Hurink_edata,la29.fjs,FixedUCBPPO,0.9692334870137116,2288.0310750315953,104838.74380768872,99.49999999999926,13.5,115.59824502468109,48.0,4.0,0.3541666567325592,0.8424431808008671,10
Hurink_edata,la29.fjs,PPOOnly,0.8511720888600902,2341.4225053489704,105970.51513100756,97.99999999999932,18.0,109.1482251882553,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la29.fjs,ProbabilityMatching,0.8602250985053962,2301.907602233321,105541.53404052122,100.9999999999995,19.5,110.16035115718842,-1.0,0.0,0.0,0.8504309664956707,10
Hurink_edata,la29.fjs,Random,0.93559203606026,2291.851476127446,105382.18825440595,99.49999999999932,20.5,121.16474997997284,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la29.fjs,RandomUCBPPO,0.9033945458352388,2318.8414438380423,105542.03650247605,97.99999999999943,15.5,123.03639328479767,55.5,3.5,0.344963788986206,0.7931627155200665,10
Hurink_edata,la29.fjs,UCBOnly,0.9826199076550417,2279.305761199904,104692.19088486148,99.49999999999926,14.5,117.5221871137619,-1.0,0.0,0.0,0.9829567163872702,10
Hurink_edata,la29.fjs,UniformFixed,1.012185795114076,2252.4696502342017,105179.32852194845,97.9999999999996,16.0,115.61003851890564,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la30.fjs,AdaptiveNoBC,1.0098801928690209,2761.2325360165214,119207.83032675504,137.99999999999957,15.0,115.26194787025452,70.0,2.0,0.0,0.9150778388873666,10
Hurink_edata,la30.fjs,AdaptivePursuit,0.8435610898721695,2932.633867880345,121459.08501957274,137.99999999999937,13.0,115.6581414937973,-1.0,0.0,0.0,0.37834778045573075,10
Hurink_edata,la30.fjs,AdaptiveSAOS,0.9774686773847467,2793.5144647967945,119379.78619657544,134.99999999999972,16.0,114.54072225093842,70.0,2.0,0.2984375059604645,0.8346279041616178,10
Hurink_edata,la30.fjs,FixedUCBPPO,0.9722902894552073,2794.7400120112843,119232.064540125,136.49999999999955,12.5,114.4367493391037,48.0,4.0,0.3541666567325592,0.8684202144360618,10
Hurink_edata,la30.fjs,PPOOnly,1.0125890372280928,2790.4416384350397,120008.53043973353,134.99999999999955,15.5,126.85453724861145,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la30.fjs,ProbabilityMatching,0.9992207728769873,2791.7381271987533,119437.83046834011,133.99999999999977,12.5,113.91091930866241,-1.0,0.0,0.0,0.8195764043784186,10
Hurink_edata,la30.fjs,Random,1.064156039427547,2804.229076895859,119585.57760269995,134.99999999999937,15.0,113.74418544769287,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la30.fjs,RandomUCBPPO,0.9911694526222423,2824.858986411721,119128.3643298082,137.9999999999995,16.5,109.1752849817276,55.5,3.5,0.33449818193912506,0.833387682882941,10
Hurink_edata,la30.fjs,UCBOnly,1.0235973975356876,2786.3728707958035,119335.10054474988,134.99999999999972,16.5,111.68256831169128,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la30.fjs,UniformFixed,1.024523771426192,2793.3820731179267,119159.76089413205,117.99999999999972,18.5,112.99748587608337,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la31.fjs,AdaptiveNoBC,0.9742642295982046,3587.797699242028,156535.8572791624,66.99999999999943,17.0,164.11122286319733,70.0,2.0,0.0,0.9170696227168972,10
Hurink_edata,la31.fjs,AdaptivePursuit,0.7882177651848566,3696.5563466258327,157918.28201824595,82.99999999999943,12.5,155.761887550354,-1.0,0.0,0.0,0.4504823431348735,10
Hurink_edata,la31.fjs,AdaptiveSAOS,0.9870011296995421,3562.7413039183875,156254.13888579037,67.49999999999932,20.0,178.16017627716064,70.0,2.0,0.2785714417695999,0.8561120610332473,10
Hurink_edata,la31.fjs,FixedUCBPPO,0.9999296816134985,3529.527378532238,156090.7449662239,66.99999999999909,14.0,150.32595205307007,48.0,4.0,0.375,0.8398203399713715,10
Hurink_edata,la31.fjs,PPOOnly,0.8422459307379127,3675.5776113948978,157783.92981048665,62.499999999999545,21.5,163.43090319633484,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la31.fjs,ProbabilityMatching,0.8919964617708003,3603.4785693702916,156657.79740096343,81.9999999999992,13.0,150.50756216049194,-1.0,0.0,0.0,0.8089657778541195,10
Hurink_edata,la31.fjs,Random,0.9757258037591271,3560.0257700856714,156328.65580391494,68.49999999999977,16.0,164.65154504776,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la31.fjs,RandomUCBPPO,0.9636959066913664,3601.9242349844944,156456.34178401227,66.99999999999909,14.5,167.4125247001648,55.5,3.5,0.3660714328289032,0.8474932183384787,10
Hurink_edata,la31.fjs,UCBOnly,1.0346187487563596,3546.175227447628,155927.77016933402,66.99999999999955,19.5,161.8628489971161,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la31.fjs,UniformFixed,0.8475070200546773,3656.3804008504403,158156.22647844048,66.99999999999932,18.5,175.82443737983704,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la32.fjs,AdaptiveNoBC,1.060704554245921,3739.322718348827,176206.97982065374,73.9999999999992,14.0,166.67697632312775,70.0,2.0,0.0,0.9057074336417443,10
Hurink_edata,la32.fjs,AdaptivePursuit,0.7393938901365723,3940.1418058002846,179662.2930970734,99.99999999999966,12.0,162.78414380550385,-1.0,0.0,0.0,0.4257206280970939,10
Hurink_edata,la32.fjs,AdaptiveSAOS,1.113642006045965,3717.7691915425366,175699.113049508,71.99999999999898,13.5,162.633780002594,70.0,2.0,0.2967033088207245,0.8023387189888815,10
Hurink_edata,la32.fjs,FixedUCBPPO,1.0968980386793454,3725.135983041825,176374.35252244136,68.99999999999943,14.5,166.66386020183563,48.0,4.0,0.3541666567325592,0.864242245000193,10
Hurink_edata,la32.fjs,PPOOnly,1.0034211998827192,3756.9742570781036,176663.16309607663,69.99999999999966,14.5,171.7870854139328,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la32.fjs,ProbabilityMatching,0.9245665369756842,3859.421731454887,178496.21679335338,73.99999999999886,12.0,157.91332042217255,-1.0,0.0,0.0,0.8266401184668141,10
Hurink_edata,la32.fjs,Random,1.0172779501031861,3783.1748755433946,176816.1156955775,75.99999999999898,13.5,172.24548172950745,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la32.fjs,RandomUCBPPO,1.0642203422994856,3740.9992954964446,176099.6206589039,66.99999999999943,11.5,160.7168003320694,55.5,3.5,0.3582611083984375,0.8240172776373185,10
Hurink_edata,la32.fjs,UCBOnly,1.1314896414380993,3721.319815039736,175893.96293103686,69.99999999999943,12.5,162.34201741218567,-1.0,0.0,0.0,0.9829567163872702,10
Hurink_edata,la32.fjs,UniformFixed,1.0906372066238939,3737.9859442034012,176138.4991052252,66.99999999999943,14.0,163.227508187294,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la33.fjs,AdaptiveNoBC,1.01352818262564,3310.416323347291,150763.27304973343,90.99999999999932,11.5,168.64121103286743,70.0,2.0,0.0,0.9057074336417443,10
Hurink_edata,la33.fjs,AdaptivePursuit,0.7259934616291766,3481.24599477449,154296.19615954004,140.49999999999898,8.5,166.03330504894257,-1.0,0.0,0.0,0.43760781526086556,10
Hurink_edata,la33.fjs,AdaptiveSAOS,1.0175416501033179,3315.029199856641,151161.29190252227,90.99999999999956,14.0,162.84443259239197,70.0,2.0,0.2714285850524902,0.8436834020795438,10
Hurink_edata,la33.fjs,FixedUCBPPO,1.05393254716124,3289.723954965515,150804.93634063992,90.99999999999932,11.0,173.78567743301392,48.0,4.0,0.34375,0.8524227503252013,10
Hurink_edata,la33.fjs,PPOOnly,0.9896663060544113,3287.6109868374674,151024.55507744974,90.99999999999943,12.0,162.99897646903992,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la33.fjs,ProbabilityMatching,0.8815284786288535,3307.5533382421563,151814.30778691397,104.99999999999976,11.5,163.1586276292801,-1.0,0.0,0.0,0.841812123800902,10
Hurink_edata,la33.fjs,Random,1.0770479435650175,3281.2748745466724,150422.4448577936,91.49999999999966,11.0,168.85773360729218,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la33.fjs,RandomUCBPPO,1.0271257231268764,3302.9549738712367,151299.83405128575,90.99999999999943,13.0,171.27290606498718,55.5,3.5,0.3622449040412903,0.8210795294801265,10
Hurink_edata,la33.fjs,UCBOnly,1.0290353573048625,3314.621316131578,150735.95507477742,90.99999999999943,11.0,161.53944158554077,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la33.fjs,UniformFixed,1.032725749228017,3280.817041827986,151424.40110058594,90.99999999999932,14.5,156.84742069244385,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la34.fjs,AdaptiveNoBC,1.036349118582323,3470.8309671962506,155838.84735502407,406.99999999999886,13.0,163.74569141864777,70.0,2.0,0.0,0.9150778388873666,10
Hurink_edata,la34.fjs,AdaptivePursuit,0.6530909190334931,3740.4344912852885,160040.2872346256,409.49999999999955,9.5,155.61023890972137,-1.0,0.0,0.0,0.3523810167847106,10
Hurink_edata,la34.fjs,AdaptiveSAOS,1.0047793586182907,3469.395901075327,156172.96266891446,406.999999999999,13.0,175.27069926261902,70.0,2.0,0.28053830564022064,0.8590498091904393,10
Hurink_edata,la34.fjs,FixedUCBPPO,1.0212445941897823,3474.261083615893,156289.53379985254,406.999999999999,10.0,168.4215054512024,48.0,4.0,0.3645833283662796,0.8625447181216777,10
Hurink_edata,la34.fjs,PPOOnly,0.9245533134726118,3527.4624982912683,157810.82901865832,400.9999999999991,14.0,158.79361617565155,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la34.fjs,ProbabilityMatching,0.8675625871155429,3557.4424785194888,158185.10575970542,406.99999999999875,13.5,163.39316487312317,-1.0,0.0,0.0,0.8748528715244923,10
Hurink_edata,la34.fjs,Random,0.8569123914497734,3549.65001210435,157467.39941808075,400.999999999999,13.5,164.91010534763336,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la34.fjs,RandomUCBPPO,1.0031670721505273,3458.8550362144524,155720.33548424172,406.9999999999993,10.0,160.60642385482788,55.5,3.5,0.3307291716337204,0.8240172776373185,10
Hurink_edata,la34.fjs,UCBOnly,1.0395619650718668,3444.362231437962,156287.69479813904,406.999999999999,11.5,160.2704793214798,-1.0,0.0,0.0,0.9772756218496936,10
Hurink_edata,la34.fjs,UniformFixed,0.8625548452518266,3603.181919162591,157784.7246759562,406.9999999999986,12.0,173.26856994628906,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la35.fjs,AdaptiveNoBC,0.9835660172667963,3709.928349411516,167643.15582437714,430.99999999999886,13.0,141.21020984649658,70.0,2.0,0.0,0.9076992174712748,10
