Protocol,dataset,instance,variant,seed,Budget,Transition_gen,PPO_controlled_actions_derived,PPO_total_updates_expected,PPO_action_effective_updates_derived,PPO_consumed_samples_observed,Terminal_only_update_count
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la04.fjs,AdaptiveSAOS,46,100,54,46,3,2,46,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la04.fjs,AdaptiveSAOS,48,100,36,64,4,3,64,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la04.fjs,AdaptiveSAOS,49,100,43,57,4,3,57,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la04.fjs,AdaptiveSAOS,50,100,53,47,3,2,47,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la04.fjs,AdaptiveSAOS,51,100,44,56,4,3,56,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,42,100,42,58,4,3,58,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,44,100,40,60,4,3,60,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,43,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,45,100,59,41,3,2,41,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,46,100,62,38,3,2,38,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,47,100,41,59,4,3,59,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,49,100,46,54,4,3,54,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,48,100,63,37,3,2,37,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,51,100,30,70,5,4,70,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la06.fjs,AdaptiveSAOS,42,100,53,47,3,2,47,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la06.fjs,AdaptiveSAOS,44,100,41,59,4,3,59,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la06.fjs,AdaptiveSAOS,43,100,65,35,3,2,35,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la06.fjs,AdaptiveSAOS,45,100,68,32,2,1,32,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la06.fjs,AdaptiveSAOS,46,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la06.fjs,AdaptiveSAOS,47,100,42,58,4,3,58,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la06.fjs,AdaptiveSAOS,48,100,44,56,4,3,56,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la06.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la06.fjs,AdaptiveSAOS,50,100,54,46,3,2,46,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la06.fjs,AdaptiveSAOS,51,100,40,60,4,3,60,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la07.fjs,AdaptiveSAOS,44,100,44,56,4,3,56,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la07.fjs,AdaptiveSAOS,43,100,64,36,3,2,36,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la07.fjs,AdaptiveSAOS,42,100,63,37,3,2,37,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la07.fjs,AdaptiveSAOS,45,100,60,40,3,2,40,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la07.fjs,AdaptiveSAOS,46,100,63,37,3,2,37,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la07.fjs,AdaptiveSAOS,48,100,50,50,4,3,50,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la07.fjs,AdaptiveSAOS,47,100,40,60,4,3,60,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la07.fjs,AdaptiveSAOS,49,100,61,39,3,2,39,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la07.fjs,AdaptiveSAOS,50,100,34,66,5,4,66,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la07.fjs,AdaptiveSAOS,51,100,34,66,5,4,66,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la08.fjs,AdaptiveSAOS,45,100,60,40,3,2,40,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la08.fjs,AdaptiveSAOS,42,100,56,44,3,2,44,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la08.fjs,AdaptiveSAOS,43,100,52,48,3,2,48,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la08.fjs,AdaptiveSAOS,44,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la08.fjs,AdaptiveSAOS,46,100,65,35,3,2,35,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la08.fjs,AdaptiveSAOS,47,100,59,41,3,2,41,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la08.fjs,AdaptiveSAOS,48,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la08.fjs,AdaptiveSAOS,49,100,69,31,2,1,31,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la08.fjs,AdaptiveSAOS,51,100,53,47,3,2,47,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la08.fjs,AdaptiveSAOS,50,100,67,33,2,2,32,0
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la09.fjs,AdaptiveSAOS,43,100,54,46,3,2,46,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la09.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la09.fjs,AdaptiveSAOS,44,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la09.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la09.fjs,AdaptiveSAOS,46,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la09.fjs,AdaptiveSAOS,47,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la09.fjs,AdaptiveSAOS,48,100,68,32,2,1,32,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la09.fjs,AdaptiveSAOS,50,100,51,49,3,3,48,0
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la09.fjs,AdaptiveSAOS,49,100,58,42,3,2,42,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la09.fjs,AdaptiveSAOS,51,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la10.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la10.fjs,AdaptiveSAOS,43,100,61,39,3,2,39,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la10.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la10.fjs,AdaptiveSAOS,44,100,60,40,3,2,40,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la10.fjs,AdaptiveSAOS,46,100,62,38,3,2,38,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la10.fjs,AdaptiveSAOS,47,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la10.fjs,AdaptiveSAOS,48,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la10.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la10.fjs,AdaptiveSAOS,50,100,56,44,3,2,44,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la10.fjs,AdaptiveSAOS,51,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la11.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la11.fjs,AdaptiveSAOS,43,100,60,40,3,2,40,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la11.fjs,AdaptiveSAOS,44,100,41,59,4,3,59,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la11.fjs,AdaptiveSAOS,45,100,63,37,3,2,37,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la11.fjs,AdaptiveSAOS,46,100,61,39,3,2,39,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la11.fjs,AdaptiveSAOS,48,100,60,40,3,2,40,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la11.fjs,AdaptiveSAOS,47,100,32,68,5,4,68,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la11.fjs,AdaptiveSAOS,49,100,33,67,5,4,67,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la11.fjs,AdaptiveSAOS,51,100,46,54,4,3,54,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la11.fjs,AdaptiveSAOS,50,100,59,41,3,2,41,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la12.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la12.fjs,AdaptiveSAOS,43,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la12.fjs,AdaptiveSAOS,44,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la12.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la12.fjs,AdaptiveSAOS,46,100,49,51,4,3,51,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la12.fjs,AdaptiveSAOS,48,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la12.fjs,AdaptiveSAOS,47,100,53,47,3,2,47,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la12.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la12.fjs,AdaptiveSAOS,50,100,46,54,4,3,54,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la12.fjs,AdaptiveSAOS,51,100,67,33,2,2,32,0
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la13.fjs,AdaptiveSAOS,42,100,59,41,3,2,41,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la13.fjs,AdaptiveSAOS,43,100,41,59,4,3,59,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la13.fjs,AdaptiveSAOS,44,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la13.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la13.fjs,AdaptiveSAOS,46,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la13.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la13.fjs,AdaptiveSAOS,47,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la13.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la13.fjs,AdaptiveSAOS,48,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la13.fjs,AdaptiveSAOS,51,100,54,46,3,2,46,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la14.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la14.fjs,AdaptiveSAOS,43,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la14.fjs,AdaptiveSAOS,45,100,55,45,3,2,45,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la14.fjs,AdaptiveSAOS,44,100,67,33,2,2,32,0
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la14.fjs,AdaptiveSAOS,46,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la14.fjs,AdaptiveSAOS,47,100,33,67,5,4,67,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la14.fjs,AdaptiveSAOS,48,100,63,37,3,2,37,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la14.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la14.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la14.fjs,AdaptiveSAOS,51,100,52,48,3,2,48,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la15.fjs,AdaptiveSAOS,43,100,52,48,3,2,48,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la15.fjs,AdaptiveSAOS,42,100,55,45,3,2,45,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la15.fjs,AdaptiveSAOS,44,100,60,40,3,2,40,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la15.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la15.fjs,AdaptiveSAOS,46,100,54,46,3,2,46,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la15.fjs,AdaptiveSAOS,48,100,52,48,3,2,48,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la15.fjs,AdaptiveSAOS,47,100,66,34,3,2,34,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la15.fjs,AdaptiveSAOS,50,100,60,40,3,2,40,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la15.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la15.fjs,AdaptiveSAOS,51,100,66,34,3,2,34,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la16.fjs,AdaptiveSAOS,42,100,63,37,3,2,37,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la16.fjs,AdaptiveSAOS,43,100,56,44,3,2,44,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la16.fjs,AdaptiveSAOS,44,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la16.fjs,AdaptiveSAOS,45,100,54,46,3,2,46,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la16.fjs,AdaptiveSAOS,47,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la16.fjs,AdaptiveSAOS,48,100,47,53,4,3,53,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la16.fjs,AdaptiveSAOS,46,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la16.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la16.fjs,AdaptiveSAOS,49,100,64,36,3,2,36,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la16.fjs,AdaptiveSAOS,51,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la17.fjs,AdaptiveSAOS,42,100,64,36,3,2,36,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la17.fjs,AdaptiveSAOS,44,100,61,39,3,2,39,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la17.fjs,AdaptiveSAOS,43,100,63,37,3,2,37,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la17.fjs,AdaptiveSAOS,45,100,50,50,4,3,50,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la17.fjs,AdaptiveSAOS,46,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la17.fjs,AdaptiveSAOS,48,100,53,47,3,2,47,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la17.fjs,AdaptiveSAOS,49,100,31,69,5,4,69,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la17.fjs,AdaptiveSAOS,50,100,41,59,4,3,59,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la17.fjs,AdaptiveSAOS,47,100,32,68,5,4,68,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la17.fjs,AdaptiveSAOS,51,100,63,37,3,2,37,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la18.fjs,AdaptiveSAOS,42,100,41,59,4,3,59,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la18.fjs,AdaptiveSAOS,43,100,62,38,3,2,38,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la18.fjs,AdaptiveSAOS,45,100,54,46,3,2,46,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la18.fjs,AdaptiveSAOS,46,100,58,42,3,2,42,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la18.fjs,AdaptiveSAOS,44,100,40,60,4,3,60,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la18.fjs,AdaptiveSAOS,47,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la18.fjs,AdaptiveSAOS,48,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la18.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la18.fjs,AdaptiveSAOS,51,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la18.fjs,AdaptiveSAOS,50,100,64,36,3,2,36,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la19.fjs,AdaptiveSAOS,43,100,60,40,3,2,40,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la19.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la19.fjs,AdaptiveSAOS,44,100,52,48,3,2,48,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la19.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la19.fjs,AdaptiveSAOS,46,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la19.fjs,AdaptiveSAOS,48,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la19.fjs,AdaptiveSAOS,47,100,43,57,4,3,57,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la19.fjs,AdaptiveSAOS,51,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la19.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la19.fjs,AdaptiveSAOS,50,100,63,37,3,2,37,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la20.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la20.fjs,AdaptiveSAOS,43,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la20.fjs,AdaptiveSAOS,44,100,55,45,3,2,45,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la20.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la20.fjs,AdaptiveSAOS,46,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la20.fjs,AdaptiveSAOS,48,100,55,45,3,2,45,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la20.fjs,AdaptiveSAOS,47,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la20.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la20.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la20.fjs,AdaptiveSAOS,51,100,65,35,3,2,35,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la21.fjs,AdaptiveSAOS,42,100,61,39,3,2,39,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la21.fjs,AdaptiveSAOS,43,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la21.fjs,AdaptiveSAOS,44,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la21.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la21.fjs,AdaptiveSAOS,46,100,32,68,5,4,68,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la21.fjs,AdaptiveSAOS,50,100,64,36,3,2,36,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la21.fjs,AdaptiveSAOS,47,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la21.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la21.fjs,AdaptiveSAOS,48,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la21.fjs,AdaptiveSAOS,51,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la22.fjs,AdaptiveSAOS,42,100,56,44,3,2,44,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la22.fjs,AdaptiveSAOS,43,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la22.fjs,AdaptiveSAOS,44,100,54,46,3,2,46,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la22.fjs,AdaptiveSAOS,46,100,57,43,3,2,43,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la22.fjs,AdaptiveSAOS,47,100,56,44,3,2,44,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la22.fjs,AdaptiveSAOS,45,100,64,36,3,2,36,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la22.fjs,AdaptiveSAOS,48,100,60,40,3,2,40,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la22.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la22.fjs,AdaptiveSAOS,49,100,48,52,4,3,52,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la22.fjs,AdaptiveSAOS,51,100,60,40,3,2,40,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la23.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la23.fjs,AdaptiveSAOS,43,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la23.fjs,AdaptiveSAOS,45,100,57,43,3,2,43,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la23.fjs,AdaptiveSAOS,44,100,69,31,2,1,31,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la23.fjs,AdaptiveSAOS,46,100,60,40,3,2,40,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la23.fjs,AdaptiveSAOS,47,100,48,52,4,3,52,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la23.fjs,AdaptiveSAOS,48,100,66,34,3,2,34,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la23.fjs,AdaptiveSAOS,49,100,58,42,3,2,42,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la23.fjs,AdaptiveSAOS,51,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la23.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la24.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la24.fjs,AdaptiveSAOS,43,100,48,52,4,3,52,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la24.fjs,AdaptiveSAOS,44,100,62,38,3,2,38,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la24.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la24.fjs,AdaptiveSAOS,48,100,42,58,4,3,58,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la24.fjs,AdaptiveSAOS,47,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la24.fjs,AdaptiveSAOS,46,100,42,58,4,3,58,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la24.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la24.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la24.fjs,AdaptiveSAOS,51,100,69,31,2,1,31,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la25.fjs,AdaptiveSAOS,43,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la25.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la25.fjs,AdaptiveSAOS,44,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la25.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la25.fjs,AdaptiveSAOS,46,100,53,47,3,2,47,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la25.fjs,AdaptiveSAOS,47,100,69,31,2,1,31,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la25.fjs,AdaptiveSAOS,48,100,66,34,3,2,34,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la25.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
