dataset,instance,Budget,variant,HV_common,Cmax_best,TEC_best,WB_best,NSol,Time,Transition_gen,PPO_update_count,BC_final_accuracy,Entropy_last20,seed_count
Hurink_edata,la03.fjs,100,AdaptiveSAOS,1.1113173239958452,719.093939544905,19684.056781367857,86.99999999999972,29.5,60.69942784309387,62.0,2.5,0.32500000298023224,0.8343129968339213,10
Hurink_edata,la03.fjs,100,FixedUCBPPO,1.1301411620974875,719.9398230906816,19685.48055491405,86.99999999999974,36.5,69.65542280673981,48.0,4.0,0.3854166716337204,0.8260090614668492,10
Hurink_edata,la03.fjs,100,PPOOnly,1.0886190034382546,724.3595695453823,19745.870045416224,86.99999999999977,28.5,69.55660581588745,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la03.fjs,100,RandomUCBPPO,1.1398331687220966,716.5569708099183,19718.558050898308,86.99999999999972,22.5,70.24040281772614,55.5,3.5,0.3633609712123871,0.8203279669292725,10
Hurink_edata,la03.fjs,100,UCBOnly,1.1190649385780684,716.5125929387223,19726.839332844716,86.99999999999972,31.5,68.94020104408264,-1.0,0.0,0.0,0.9829567163872702,10
Hurink_edata,la03.fjs,100,UniformFixed,1.08832695968242,726.650011683921,19691.006408788257,86.99999999999972,31.5,66.72401010990143,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la03.fjs,200,AdaptiveNoBC,1.1881464847795549,692.1629680232661,19363.316222389243,86.99999999999972,37.0,114.38854479789734,62.0,9.0,0.0,0.8842232767701148,10
Hurink_edata,la03.fjs,200,AdaptiveSAOS,1.200637090293494,700.2200087795738,19299.813777500793,86.99999999999972,49.0,112.44316029548645,62.0,9.0,0.3028571456670761,0.7889847460841977,10
Hurink_edata,la03.fjs,200,FixedUCBPPO,1.1868238077554374,695.0147291610008,19348.580627088108,86.99999999999966,42.5,107.95525753498077,96.0,7.0,0.265625,0.8842232767701148,10
Hurink_edata,la03.fjs,200,PPOOnly,1.1602673399189805,703.767711819178,19400.53349199574,86.99999999999972,30.5,114.68981778621674,-1.0,13.0,0.0,0.8756044340753462,10
Hurink_edata,la03.fjs,200,RandomUCBPPO,1.1687892230035,694.8590192581395,19354.209874933884,86.99999999999969,40.5,113.90997612476349,107.0,6.0,0.27419355511665344,0.8289468096240411,10
Hurink_edata,la03.fjs,200,UCBOnly,1.1858020444977162,696.768333608929,19309.526460667446,86.99999999999966,40.0,117.49802708625793,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la03.fjs,200,UniformFixed,1.161406015457947,713.469706066935,19310.776759095912,86.99999999999969,34.5,111.31672835350037,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la04.fjs,50,AdaptiveNoBC,1.1009736480501084,805.9333061756511,27082.505322537425,78.99999999999963,22.0,26.262658953666687,35.0,1.0,0.0,0.8985232140024599,10
Hurink_edata,la04.fjs,50,AdaptiveSAOS,1.1144525472457896,810.8349507222595,27126.458023502746,78.99999999999966,21.0,25.05908763408661,35.0,1.0,0.41428571939468384,0.8353794667124717,10
Hurink_edata,la04.fjs,50,FixedUCBPPO,1.0476549745338333,827.9544079013211,27161.324634166645,78.99999999999966,25.0,27.152774810791016,24.0,2.0,0.6458333432674408,0.6788684670152081,10
Hurink_edata,la04.fjs,50,PPOOnly,1.0005247400352977,828.7786281306794,27390.769190974475,78.99999999999966,16.5,28.2178008556366,-1.0,4.0,0.0,0.8983288122256525,10
Hurink_edata,la04.fjs,50,RandomUCBPPO,1.1129587812258737,806.8412523509746,27129.51149540475,78.99999999999966,19.0,28.160528659820557,30.5,2.0,0.5408602356910706,0.741086900354216,10
Hurink_edata,la04.fjs,50,UCBOnly,1.1001909453025243,801.6198667772313,27175.547140318973,78.99999999999966,20.0,31.20699918270111,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la04.fjs,50,UniformFixed,1.0749597798135082,817.1421947899348,27236.754936885714,78.99999999999972,18.0,29.203079104423523,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la04.fjs,100,AdaptiveNoBC,1.0679474276902958,787.1222777450494,26725.874743299028,78.99999999999966,29.0,68.87345826625824,50.0,3.5,0.0,0.9113885281793208,10
Hurink_edata,la04.fjs,100,AdaptiveSAOS,1.0668692484459483,786.3464529196629,26749.594304759325,78.99999999999966,27.0,69.27231907844543,50.0,3.5,0.349021777510643,0.8447498719580941,10
Hurink_edata,la04.fjs,100,FixedUCBPPO,1.0933428441774276,782.3741998627547,26777.082799128242,78.99999999999963,26.0,68.61811876296997,48.0,4.0,0.3854166716337204,0.8605529342921472,10
Hurink_edata,la04.fjs,100,PPOOnly,1.046421961972485,779.6619021249148,26830.66223544879,78.99999999999966,23.5,72.48342716693878,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la04.fjs,100,RandomUCBPPO,1.0973087669026773,777.9331312411666,26620.55220992435,78.99999999999966,29.0,68.58316576480865,55.5,3.5,0.3504464328289032,0.8447498719580941,10
Hurink_edata,la04.fjs,100,UCBOnly,1.0793703047790697,787.2639938687917,26662.23293086879,78.99999999999963,29.0,64.01429772377014,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la04.fjs,100,UniformFixed,1.0735427582300354,783.9000044380588,26752.4584643026,78.99999999999966,17.5,60.62986898422241,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la04.fjs,200,AdaptiveNoBC,1.0865426987541862,757.7930106450547,26306.32357682589,78.9999999999996,42.0,107.59451127052307,50.0,10.0,0.0,0.8812855286129229,10
Hurink_edata,la04.fjs,200,AdaptiveSAOS,1.1005747169048883,758.2070778791899,26256.900921221233,78.99999999999963,31.5,109.25997459888458,50.0,10.0,0.3294573724269867,0.8570580253609086,10
Hurink_edata,la04.fjs,200,FixedUCBPPO,1.0709464947517766,763.2588436036906,26254.85266395388,78.9999999999996,38.0,109.16794574260712,96.0,7.0,0.28125,0.8511825290465247,10
Hurink_edata,la04.fjs,200,PPOOnly,1.0475488411781804,765.2139956259093,26281.35270524123,78.99999999999963,27.5,107.41435098648071,-1.0,13.0,0.0,0.8756044340753462,10
Hurink_edata,la04.fjs,200,RandomUCBPPO,1.0566774449696426,762.0047066190434,26227.18967493843,78.99999999999963,33.0,110.55037009716034,107.0,6.0,0.2622281610965729,0.8284581508962183,10
Hurink_edata,la04.fjs,200,UCBOnly,1.082571036796347,760.0072575757446,26166.675774008756,78.9999999999996,36.5,108.85466742515564,-1.0,0.0,0.0,0.9772756218496936,10
Hurink_edata,la04.fjs,200,UniformFixed,1.0986291706567315,763.5546195773753,26170.646327937662,78.99999999999963,27.5,108.91194820404053,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la05.fjs,50,AdaptiveNoBC,1.1130569257391496,727.7098851114292,23669.7453400132,125.99999999999974,22.0,32.864108085632324,35.0,1.0,0.0,0.879293744783392,10
Hurink_edata,la05.fjs,50,AdaptiveSAOS,1.1405483533485654,716.4959076271238,23632.2009026061,125.99999999999976,27.5,31.31043040752411,35.0,1.0,0.4000000059604645,0.8398203399713715,10
Hurink_edata,la05.fjs,50,FixedUCBPPO,1.1230863943525526,730.6756042099205,23736.85529522723,125.99999999999976,23.5,29.48259723186493,24.0,2.0,0.6666666865348816,0.6922430902965728,10
Hurink_edata,la05.fjs,50,PPOOnly,1.1181105354694019,734.399229307553,23599.608077939854,125.99999999999974,22.5,25.957757234573364,-1.0,4.0,0.0,0.8983288122256525,10
Hurink_edata,la05.fjs,50,RandomUCBPPO,1.1107175703367398,729.189223612394,23694.089213263665,125.99999999999974,27.0,33.36468958854675,30.5,2.0,0.5161290168762207,0.7638112785045221,10
Hurink_edata,la05.fjs,50,UCBOnly,1.135948370758753,714.8689440148107,23655.919688437745,125.99999999999972,28.5,26.27615714073181,-1.0,0.0,0.0,0.9772756218496936,10
Hurink_edata,la05.fjs,50,UniformFixed,1.1067594847051172,732.7673176914769,23753.797274174613,125.99999999999974,26.0,27.67686629295349,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la05.fjs,100,AdaptiveNoBC,1.120155141040681,686.5133397922282,23267.645453242098,125.99999999999972,34.5,62.07825577259064,52.5,3.5,0.0,0.9150778388873666,10
Hurink_edata,la05.fjs,100,AdaptiveSAOS,1.1323940642775971,683.2210213389728,23215.044218194205,125.99999999999972,33.0,65.23831415176392,52.5,3.5,0.3826219439506531,0.8343129968339213,10
Hurink_edata,la05.fjs,100,FixedUCBPPO,1.1398232509740642,692.1390805533144,23193.81569695771,125.99999999999972,31.5,63.312397599220276,48.0,4.0,0.3854166716337204,0.8383172148696636,10
Hurink_edata,la05.fjs,100,PPOOnly,1.135489523858947,696.9660884462912,23076.513889652124,125.99999999999969,38.0,67.39890038967133,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la05.fjs,100,RandomUCBPPO,1.1317914905141684,684.3089218544155,23244.562742097783,125.99999999999972,30.5,61.37167239189148,55.5,3.5,0.3660714328289032,0.8260090614668492,10
Hurink_edata,la05.fjs,100,UCBOnly,1.1466014507592694,681.2833031256375,23169.595220821837,125.99999999999972,35.5,68.1769095659256,-1.0,0.0,0.0,0.9772756218496936,10
Hurink_edata,la05.fjs,100,UniformFixed,1.0987618386480367,688.7988447668346,23304.65214941208,125.99999999999974,32.0,73.14431738853455,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la05.fjs,200,AdaptiveNoBC,1.1387555893294405,654.1347390355152,22768.54631152566,125.99999999999972,44.0,109.93042945861816,52.5,9.5,0.0,0.8869666231504995,10
Hurink_edata,la05.fjs,200,AdaptiveSAOS,1.1148766391952833,660.0249180337552,22807.72824513064,125.99999999999972,46.5,108.99418437480927,52.5,9.5,0.34959350526332855,0.8172697132211917,10
Hurink_edata,la05.fjs,200,FixedUCBPPO,1.1232051792460545,662.0242514978709,22785.679831130597,125.99999999999969,50.5,114.41277587413788,96.0,7.0,0.28125,0.8719151233673003,10
Hurink_edata,la05.fjs,200,PPOOnly,1.1053034093955507,665.8605647936338,22735.2129907348,125.99999999999966,52.5,111.69850444793701,-1.0,13.0,0.0,0.8756044340753462,10
Hurink_edata,la05.fjs,200,RandomUCBPPO,1.1548396044719489,649.4046912434127,22818.35337435748,125.99999999999969,48.0,107.50015664100647,107.0,6.0,0.25845724344253534,0.8370769935909869,10
Hurink_edata,la05.fjs,200,UCBOnly,1.1382219923175567,642.264136784005,22762.314253077544,125.99999999999972,45.5,110.47272181510925,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la05.fjs,200,UniformFixed,1.149157359845622,657.1171166655329,22688.347541829273,125.99999999999972,53.5,107.86200630664825,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la06.fjs,50,AdaptiveNoBC,1.2225214322107658,1113.8132692277568,33144.425734734345,74.99999999999977,13.5,33.674426317214966,35.0,1.0,0.0,0.895585465845268,10
Hurink_edata,la06.fjs,50,AdaptiveSAOS,1.2217944247374923,1116.1018335135257,33022.534229793906,74.99999999999977,13.5,36.86428654193878,35.0,1.0,0.4000000059604645,0.8634906824493391,10
Hurink_edata,la06.fjs,50,FixedUCBPPO,1.210878589994413,1115.2913167841962,33166.360403559986,74.99999999999977,19.0,32.825762033462524,24.0,2.0,0.6458333432674408,0.7390744661480044,10
Hurink_edata,la06.fjs,50,PPOOnly,1.171549717574715,1140.3029502760542,33422.6792652047,74.99999999999966,11.5,34.82642948627472,-1.0,4.0,0.0,0.8983288122256525,10
Hurink_edata,la06.fjs,50,RandomUCBPPO,1.2051860490880157,1115.4675328804651,33244.38331504901,74.99999999999977,13.5,34.45299804210663,30.5,2.0,0.5141935497522354,0.8203279669292725,10
Hurink_edata,la06.fjs,50,UCBOnly,1.2377253889609412,1106.692343453089,33130.643510678834,74.99999999999977,13.0,37.44041728973389,-1.0,0.0,0.0,0.9772756218496936,10
Hurink_edata,la06.fjs,50,UniformFixed,1.1707396489496733,1127.8396135639764,33406.69381299032,74.99999999999977,15.5,36.6033616065979,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la06.fjs,100,AdaptiveNoBC,1.2409430847477747,1047.7275703054715,32458.982441868506,74.99999999999977,20.5,80.04341566562653,53.5,3.0,0.0,0.9020181229336983,10
Hurink_edata,la06.fjs,100,AdaptiveSAOS,1.2434288208326199,1049.0637405307848,32526.621479803718,74.99999999999977,19.5,75.72990119457245,53.5,3.0,0.3142857253551483,0.8496794039448168,10
Hurink_edata,la06.fjs,100,FixedUCBPPO,1.2486689967610909,1041.4527619904334,32517.43422989282,74.99999999999977,19.0,82.44328510761261,48.0,4.0,0.3541666567325592,0.8138953098408421,10
Hurink_edata,la06.fjs,100,PPOOnly,1.1575597508645146,1092.1114008411596,32849.1634088633,74.99999999999966,14.0,74.78985607624054,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la06.fjs,100,RandomUCBPPO,1.230419863280582,1057.2130132905625,32494.737459089083,74.99999999999977,17.5,83.65283966064453,55.5,3.5,0.3146771043539047,0.8060280296969273,10
Hurink_edata,la06.fjs,100,UCBOnly,1.2524331376810172,1056.3429082888988,32451.185453239945,74.99999999999977,19.5,76.46397745609283,-1.0,0.0,0.0,0.9772756218496936,10
Hurink_edata,la06.fjs,100,UniformFixed,1.1933774826654462,1074.3841945129675,32630.771467049824,74.99999999999977,16.5,82.48119342327118,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la06.fjs,200,AdaptiveNoBC,1.2144286114417728,1018.9523824295284,31938.40267139545,74.99999999999966,29.5,130.55387377738953,53.5,10.0,0.0,0.9256884654116662,10
Hurink_edata,la06.fjs,200,AdaptiveSAOS,1.2260200723700385,1013.2108252255427,31870.106683933067,74.99999999999972,19.0,135.54798543453217,53.5,10.0,0.30947998166084284,0.8089657778541194,10
Hurink_edata,la06.fjs,200,FixedUCBPPO,1.2045836005033645,1036.1838991858554,31882.159466782465,74.99999999999972,30.5,137.82750797271729,96.0,7.0,0.2708333432674408,0.8899043713076913,10
Hurink_edata,la06.fjs,200,PPOOnly,1.1704752829840692,1029.2633558690538,32221.5839010614,74.99999999999966,24.5,130.3216415643692,-1.0,13.0,0.0,0.8756044340753462,10
Hurink_edata,la06.fjs,200,RandomUCBPPO,1.2206042210518877,1025.3273881646655,31907.78918815084,74.99999999999972,27.0,127.66166591644287,107.0,6.0,0.2606220096349716,0.8097173404049733,10
Hurink_edata,la06.fjs,200,UCBOnly,1.2224932593293283,1021.2480794029759,31848.54726217385,74.99999999999972,20.0,132.47891306877136,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la06.fjs,200,UniformFixed,1.1992053743543476,1025.6166962004372,31924.276870540416,74.99999999999972,20.5,133.69382786750793,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la07.fjs,50,AdaptiveNoBC,1.1748199881847992,1116.2702926452343,37764.47624801784,21.99999999999966,22.0,35.610885977745056,35.0,1.0,0.0,0.879293744783392,10
Hurink_edata,la07.fjs,50,AdaptiveSAOS,1.1636690000949979,1123.6536281167682,37876.440916056126,21.99999999999966,23.0,34.121689558029175,35.0,1.0,0.42016807198524475,0.8598013717412931,10
Hurink_edata,la07.fjs,50,FixedUCBPPO,1.1326763168611302,1144.0370357757847,37938.396577374035,21.999999999999602,22.5,36.773351550102234,24.0,2.0,0.625,0.6821211225000965,10
Hurink_edata,la07.fjs,50,PPOOnly,1.0979497019212627,1162.570378772422,37978.90467420317,21.99999999999966,23.0,34.625396370887756,-1.0,4.0,0.0,0.8983288122256525,10
Hurink_edata,la07.fjs,50,RandomUCBPPO,1.1764077878986345,1113.1053644410422,37755.16293728906,21.999999999999602,16.0,32.91060936450958,30.5,2.0,0.5483871102333069,0.7739332463009987,10
Hurink_edata,la07.fjs,50,UCBOnly,1.17748464224137,1119.0871749676305,37765.43378851766,21.99999999999966,20.0,35.70141613483429,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la07.fjs,50,UniformFixed,1.1159192348350382,1141.615738130551,37762.22417792733,21.999999999999716,20.0,34.12634813785553,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la07.fjs,100,AdaptiveNoBC,1.1961339187904443,1074.4911246616953,37076.18276204121,21.99999999999966,33.0,83.05822384357452,55.0,3.5,0.0,0.9049558710908903,10
Hurink_edata,la07.fjs,100,AdaptiveSAOS,1.1873785235194596,1079.3300099771623,37126.13234544665,21.99999999999966,26.0,86.06402444839478,55.0,3.5,0.3590102791786194,0.753200651980223,10
Hurink_edata,la07.fjs,100,FixedUCBPPO,1.1695911599658333,1084.3794351573256,37130.05575312882,21.999999999999545,31.0,73.53519105911255,48.0,4.0,0.375,0.814646872391696,10
Hurink_edata,la07.fjs,100,PPOOnly,1.1531328469729556,1084.9243494933767,37327.20300230554,21.99999999999966,31.0,78.50615751743317,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la07.fjs,100,RandomUCBPPO,1.1885259597542277,1081.3405208517943,37205.344976175445,21.99999999999966,23.5,76.82313477993011,55.5,3.5,0.3282313048839569,0.7816061246681059,10
Hurink_edata,la07.fjs,100,UCBOnly,1.184991962424415,1086.9419917750586,37206.84291232161,21.99999999999966,34.0,85.20558309555054,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la07.fjs,100,UniformFixed,1.1716339306034285,1086.3767536792336,37075.08928068316,21.99999999999966,27.0,82.42712032794952,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la07.fjs,200,AdaptiveNoBC,1.215734373570788,1025.4927463885736,36409.325201216474,21.999999999999545,33.0,133.5887075662613,55.0,9.5,0.0,0.8775962179048769,10
Hurink_edata,la07.fjs,200,AdaptiveSAOS,1.1992857763254552,1041.860555822823,36521.56970531479,21.999999999999602,38.0,129.6241271495819,55.0,9.5,0.3421311527490616,0.7761194319073368,10
Hurink_edata,la07.fjs,200,FixedUCBPPO,1.175605997589987,1044.6456209051603,36608.13693194387,21.99999999999966,40.5,130.51613974571228,96.0,7.0,0.2708333432674408,0.9057074336417442,10
Hurink_edata,la07.fjs,200,PPOOnly,1.193554309028459,1027.8383987478014,36565.18755411121,21.99999999999966,41.0,132.37167286872864,-1.0,13.0,0.0,0.8748528715244922,10
Hurink_edata,la07.fjs,200,RandomUCBPPO,1.198171523220624,1029.6301043414667,36423.948281313074,21.999999999999602,32.5,131.38228797912598,107.0,6.0,0.26584112644195557,0.8513769308233321,10
Hurink_edata,la07.fjs,200,UCBOnly,1.187712589118215,1029.9073847308787,36528.196826019295,21.999999999999545,48.5,132.8269568681717,-1.0,0.0,0.0,0.9829567163872702,10
Hurink_edata,la07.fjs,200,UniformFixed,1.2014957274138205,1041.9669340171542,36442.06895344588,21.999999999999545,38.5,135.15813028812408,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la08.fjs,50,AdaptiveNoBC,1.1853647336002309,1179.2083040280072,36460.15434961961,185.9999999999995,26.5,31.850067257881165,35.0,1.0,0.0,0.9207589334249432,10
Hurink_edata,la08.fjs,50,AdaptiveSAOS,1.176221591682086,1172.1637657297279,36352.161612419,185.99999999999957,25.5,32.258034348487854,35.0,1.0,0.4000000059604645,0.8447498719580941,10
Hurink_edata,la08.fjs,50,FixedUCBPPO,1.1573145413264272,1191.5476324895735,36454.62042772031,185.99999999999937,30.5,33.071547627449036,24.0,2.0,0.6458333432674408,0.6447818997897488,10
Hurink_edata,la08.fjs,50,PPOOnly,1.1268090788203997,1198.0743348263773,36445.86864252818,185.99999999999957,24.5,33.726237535476685,-1.0,4.0,0.0,0.8983288122256525,10
Hurink_edata,la08.fjs,50,RandomUCBPPO,1.1749220745484297,1168.0144885051818,36522.45215230885,185.99999999999957,23.0,35.00394594669342,30.5,2.0,0.5408602356910706,0.8287524078472337,10
Hurink_edata,la08.fjs,50,UCBOnly,1.179074190306606,1173.0466204871914,36362.38253549667,185.9999999999995,19.5,33.84947156906128,-1.0,0.0,0.0,0.9829567163872702,10
Hurink_edata,la08.fjs,50,UniformFixed,1.1376739581819777,1205.1333142225615,36266.106252700454,185.99999999999943,35.0,34.55255138874054,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la08.fjs,100,AdaptiveNoBC,1.203139687586445,1115.185789027098,35649.62548644066,181.49999999999966,38.5,85.01208400726318,62.5,3.0,0.0,0.9150778388873666,10
Hurink_edata,la08.fjs,100,AdaptiveSAOS,1.2012510521715196,1125.5635316932169,35698.71330459851,185.99999999999937,29.0,80.59349775314331,62.5,3.0,0.3000000119209289,0.8254519006928026,10
Hurink_edata,la08.fjs,100,FixedUCBPPO,1.2012635528390472,1114.539021275482,35732.67264624286,181.4999999999996,34.0,77.39468884468079,48.0,4.0,0.3541666567325592,0.8619875573476313,10
Hurink_edata,la08.fjs,100,PPOOnly,1.1699673986978838,1120.7275741748276,35833.69930060766,178.49999999999983,38.5,73.47600424289703,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la08.fjs,100,RandomUCBPPO,1.2017890548188495,1128.0148215362187,35845.17188832203,185.99999999999937,41.5,82.15553534030914,55.5,3.5,0.34295499324798584,0.8383172148696636,10
Hurink_edata,la08.fjs,100,UCBOnly,1.1975467397590134,1121.3452038449245,35667.148403071355,185.99999999999937,49.0,78.76721060276031,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la08.fjs,100,UniformFixed,1.1557832950566849,1143.1383014994008,35843.4348459623,185.99999999999937,44.5,80.47994589805603,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la08.fjs,200,AdaptiveNoBC,1.2322618661015503,1080.575739094316,35201.81651610302,181.49999999999955,55.0,135.02142119407654,62.5,9.0,0.0,0.8869666231504995,10
Hurink_edata,la08.fjs,200,AdaptiveSAOS,1.2239388563425107,1076.0998380118895,35206.637701987915,181.4999999999996,50.5,128.16878366470337,62.5,9.0,0.2871577590703964,0.8203279669292727,10
Hurink_edata,la08.fjs,200,FixedUCBPPO,1.2335265195762293,1084.7183867551666,35237.68879485938,176.99999999999977,48.0,134.17452263832092,96.0,7.0,0.2604166567325592,0.8748528715244922,10
Hurink_edata,la08.fjs,200,PPOOnly,1.2023411936024724,1092.1635016212485,35334.84067730077,176.99999999999966,57.0,134.35370886325836,-1.0,13.0,0.0,0.8756044340753462,10
Hurink_edata,la08.fjs,200,RandomUCBPPO,1.2351452381439523,1081.2764446486701,35148.35385121046,181.49999999999955,60.0,136.85648846626282,107.0,6.0,0.25,0.8126550885621653,10
Hurink_edata,la08.fjs,200,UCBOnly,1.2387168628341167,1083.6285079945046,35065.21303354266,176.99999999999966,56.0,124.12083053588867,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la08.fjs,200,UniformFixed,1.2010243139399486,1085.5340858562777,35170.202979541435,176.99999999999983,54.5,136.22886097431183,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la09.fjs,50,AdaptiveNoBC,1.06926332720959,1223.460556425006,43659.99533870794,48.999999999999716,17.0,38.217106342315674,35.0,1.0,0.0,0.8928421194648833,10
Hurink_edata,la09.fjs,50,AdaptiveSAOS,1.062038230950063,1219.5306139946442,43785.16598936978,48.99999999999966,17.0,37.63683950901032,35.0,1.0,0.4285714328289032,0.8504309664956706,10
Hurink_edata,la09.fjs,50,FixedUCBPPO,1.140060412251977,1205.0680832467592,43462.32673872337,48.99999999999977,20.0,38.371322989463806,24.0,2.0,0.6875,0.6600071509730742,10
Hurink_edata,la09.fjs,50,PPOOnly,1.1037863030106194,1221.490262334718,43607.22851098119,48.99999999999966,13.0,36.62627053260803,-1.0,4.0,0.0,0.8983288122256525,10
Hurink_edata,la09.fjs,50,RandomUCBPPO,1.0694003855711713,1216.2030540887683,43659.64955788014,48.99999999999966,15.0,35.49718928337097,30.5,2.0,0.5241935551166534,0.8052764671460735,10
Hurink_edata,la09.fjs,50,UCBOnly,1.100150001793302,1190.2102306375632,43646.80174122402,48.99999999999966,15.0,33.58012366294861,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la09.fjs,50,UniformFixed,1.1063500946785547,1243.845952114223,43456.341227950834,48.999999999999716,13.0,32.17141544818878,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la09.fjs,100,AdaptiveNoBC,1.152332159086293,1142.5330753416727,42858.409668804,48.99999999999966,23.5,79.19169616699219,70.0,2.0,0.0,0.9113885281793208,10
Hurink_edata,la09.fjs,100,AdaptiveSAOS,1.1215003707543267,1121.5471880056984,42859.321428309166,48.99999999999966,24.0,77.86840105056763,70.0,2.0,0.26806724071502686,0.8232657150864645,10
Hurink_edata,la09.fjs,100,FixedUCBPPO,1.1649437244054952,1129.074603810343,42827.65487539893,48.99999999999966,21.0,74.38054406642914,48.0,4.0,0.3645833283662796,0.8476876201152861,10
Hurink_edata,la09.fjs,100,PPOOnly,1.1611429249095397,1169.9556864435876,42716.80244962778,48.99999999999966,17.5,80.04115200042725,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la09.fjs,100,RandomUCBPPO,1.1446904639832431,1157.7992784150879,42860.18198998954,48.99999999999966,22.5,76.42364180088043,55.5,3.5,0.36789554357528687,0.8324417185552797,10
Hurink_edata,la09.fjs,100,UCBOnly,1.148428664022443,1141.1282487526096,42808.67453713818,48.99999999999966,21.5,79.99844896793365,-1.0,0.0,0.0,0.9772756218496936,10
Hurink_edata,la09.fjs,100,UniformFixed,1.1595877861354849,1162.493590567496,42794.29769553189,48.999999999999716,16.5,78.540611743927,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la09.fjs,200,AdaptiveNoBC,1.1421852874569525,1084.5400680277617,42128.93194879488,48.99999999999966,32.0,134.51022899150848,88.5,7.0,0.0,0.9057074336417443,10
Hurink_edata,la09.fjs,200,AdaptiveSAOS,1.1286103784659787,1094.8322165252193,42135.857184271765,48.999999999999545,31.0,131.16977035999298,88.5,7.0,0.2799145430326462,0.796657624451305,10
Hurink_edata,la09.fjs,200,FixedUCBPPO,1.124200260560148,1097.8338111692242,42223.421861063645,48.9999999999996,29.5,128.9881157875061,96.0,7.0,0.265625,0.8642422450001931,10
Hurink_edata,la09.fjs,200,PPOOnly,1.1559806213230073,1096.2446735588387,42090.435920954,48.99999999999966,23.0,128.52438700199127,-1.0,13.0,0.0,0.8756044340753462,10
Hurink_edata,la09.fjs,200,RandomUCBPPO,1.1231210862257637,1103.8282272010981,42275.666743648864,48.99999999999966,33.5,126.141606092453,107.0,6.0,0.26078361272811884,0.8175846205488879,10
Hurink_edata,la09.fjs,200,UCBOnly,1.1356873872467763,1088.5580798837766,42152.82628362792,48.99999999999966,33.0,132.8352153301239,-1.0,0.0,0.0,0.9772756218496936,10
Hurink_edata,la09.fjs,200,UniformFixed,1.1147678859937116,1110.6510723206225,42191.4540377002,48.999999999999716,28.0,131.7356115579605,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la10.fjs,50,AdaptiveNoBC,0.8664189357967687,1187.0929277688765,35368.317387491006,93.99999999999989,39.5,35.261829018592834,35.0,1.0,0.0,0.9049558710908903,10
Hurink_edata,la10.fjs,50,AdaptiveSAOS,0.8548219247215427,1193.5154466936265,35457.46589611651,93.99999999999983,37.0,35.991206645965576,35.0,1.0,0.4285714328289032,0.830449934725749,10
Hurink_edata,la10.fjs,50,FixedUCBPPO,0.8562481170074059,1198.5221228222883,35334.94301711614,89.99999999999989,57.0,37.87268102169037,24.0,2.0,0.6875,0.6497114317764714,10
Hurink_edata,la10.fjs,50,PPOOnly,0.836959065663982,1191.804808766703,35390.94076722862,89.99999999999989,36.5,37.440805077552795,-1.0,4.0,0.0,0.8983288122256525,10
Hurink_edata,la10.fjs,50,RandomUCBPPO,0.8812334959061614,1209.061459893349,35403.08930211085,89.99999999999989,46.5,37.37444305419922,30.5,2.0,0.5645161271095276,0.7957855563495622,10
