dataset,instance,variant,Budget,seed,feature_index,mean,std,min,max,constant
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,43,52,0.795581046740214,0.019979100920254025,0.7755304574966431,0.8192483186721802,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,43,53,0.6862930496533711,0.03608346376806345,0.6428020596504211,0.7701375484466553,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,43,54,0.759902149438858,0.028643027429384016,0.7302355170249939,0.8166070580482483,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,43,55,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,43,56,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,43,57,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,43,58,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,43,59,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,43,60,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,43,61,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,43,62,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,43,63,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,43,64,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,43,65,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,43,66,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,43,67,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,43,68,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,43,69,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,43,70,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,43,71,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,43,72,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,43,73,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,43,74,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,43,75,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,43,76,1.0,0.0,1.0,1.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,43,77,1.0,0.0,1.0,1.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,43,78,0.07615100448019803,0.06258032584206408,0.0074416217394173145,0.2232472002506256,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,25,0.11508196690043465,0.02627864340880883,0.07999999821186066,0.18000000715255737,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,26,0.10786885206328063,0.04739491553812713,0.03999999910593033,0.20000000298023224,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,27,0.08852458977308429,0.01597498795084372,0.05999999865889549,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,28,0.0783606547801221,0.015907554128622593,0.03999999910593033,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,29,0.06295081869256301,0.01804768433584965,0.03999999910593033,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,30,0.10590163862607518,0.017118396317689362,0.07999999821186066,0.14000000059604645,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,31,0.09803278658722268,0.014801381515716704,0.07999999821186066,0.14000000059604645,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,32,0.07606557268099706,0.030690345820020712,0.019999999552965164,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,33,0.11901639206487624,0.026470206758109807,0.05999999865889549,0.1599999964237213,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,34,0.1265573764189345,0.020715500700492755,0.07999999821186066,0.1599999964237213,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,35,0.08278688513597504,0.02704768992375764,0.03999999910593033,0.14000000059604645,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,36,0.07590163847217794,0.03591323984285083,0.03999999910593033,0.14000000059604645,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,37,0.06786885167487332,0.012428780665317413,0.03999999910593033,0.07999999821186066,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,38,0.059180327675870205,0.010290068865737136,0.03999999910593033,0.07000000029802322,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,39,0.04803278623912178,0.01627828388680622,0.029999999329447746,0.07999999821186066,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,40,0.07180327799965124,0.02146351823849126,0.03999999910593033,0.10999999940395355,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,41,0.06885245949274203,0.015160168919502419,0.03999999910593033,0.09000000357627869,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,42,0.05754098271737333,0.006931925835089157,0.03999999910593033,0.07000000029802322,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,43,0.07754098501850347,0.016160643673684805,0.03999999910593033,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,44,0.080491803586483,0.023638412264795874,0.03999999910593033,0.10999999940395355,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,45,0.7634631151058635,0.047134680744079525,0.6648325324058533,0.8339774012565613,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,46,0.7803614080929365,0.08738731993687834,0.63462233543396,0.9273204207420349,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,47,0.8265113537428809,0.025200377298008485,0.7867848873138428,0.8759901523590088,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,48,0.8198260156834711,0.03540709664861589,0.7716994285583496,0.9132188558578491,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,49,0.852702685066911,0.042637626441516654,0.7753354907035828,0.9147900938987732,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,50,0.7437198797210318,0.03571096871361373,0.6747472882270813,0.8072723746299744,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,51,0.7764269641188325,0.02233216975815768,0.7202389240264893,0.8231920599937439,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,52,0.8419748681490539,0.060984818021031305,0.7637229561805725,0.9731826782226562,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,53,0.704641050002614,0.0473304154107777,0.6475698351860046,0.8232859969139099,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,54,0.7389335808206777,0.03583244496314741,0.6846913695335388,0.8247935771942139,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,55,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,56,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,57,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,58,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,59,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,60,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,61,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,62,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,63,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,64,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,65,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,66,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,67,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,68,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,69,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,70,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,71,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,72,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,73,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,74,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,75,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,76,1.0,0.0,1.0,1.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,77,1.0,0.0,1.0,1.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,44,78,0.1873277378741835,0.16568271452089214,0.003357397858053446,0.6589256525039673,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,25,0.11399999856948853,0.009165149477912103,0.10000000149011612,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,26,0.08933333307504654,0.009977754666878346,0.07999999821186066,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,27,0.1026666671037674,0.009977752078251606,0.07999999821186066,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,28,0.09000000022351742,0.013416409231119144,0.05999999865889549,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,29,0.12399999996026358,0.01959591720009392,0.10000000149011612,0.1599999964237213,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,30,0.09933333396911621,0.009637888178668029,0.07999999821186066,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,31,0.11599999914566676,0.013063944394504442,0.10000000149011612,0.14000000059604645,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,32,0.08866666617492834,0.015216950383706445,0.05999999865889549,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,33,0.08999999985098839,0.010000001639127731,0.07999999821186066,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,34,0.08599999944368998,0.01171893192404372,0.05999999865889549,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,35,0.09533333405852318,0.011756794751611425,0.07000000029802322,0.10999999940395355,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,36,0.07699999983112017,0.006904105489291574,0.07000000029802322,0.09000000357627869,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,37,0.09100000138084094,0.007895147309323447,0.07999999821186066,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,38,0.07666666557391484,0.004714044224483852,0.07000000029802322,0.07999999821186066,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,39,0.09366666649778684,0.01662995945363643,0.07000000029802322,0.10999999940395355,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,40,0.08399999986092249,0.009865766687255022,0.07000000029802322,0.10999999940395355,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,41,0.09500000029802322,0.01384437317661912,0.07000000029802322,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,42,0.0803333322207133,0.004068852793171318,0.07000000029802322,0.09000000357627869,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,43,0.07466666710873444,0.010241529019214442,0.05999999865889549,0.09000000357627869,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,44,0.07733333433667819,0.00891939342034014,0.07000000029802322,0.09000000357627869,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,45,0.7457297543684641,0.012695653719665387,0.7353959083557129,0.7686479687690735,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,46,0.775448610385259,0.02054017335151532,0.7513211369514465,0.7962601184844971,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,47,0.8135068575541179,0.015105472436981853,0.784363329410553,0.848822832107544,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,48,0.8081844627857209,0.027579823358935225,0.7852530479431152,0.8733313679695129,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,49,0.7415973166624705,0.02853396350075111,0.6929218769073486,0.778629720211029,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,50,0.7436898648738861,0.020942690549105754,0.692255973815918,0.784592866897583,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,51,0.7340295930703481,0.0237101269237877,0.6921136379241943,0.7694641947746277,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,52,0.802467038234075,0.028326930334414874,0.7506117820739746,0.8609861731529236,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,53,0.7424031794071198,0.02499502716737329,0.7136431932449341,0.7717516422271729,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,54,0.8058188577493032,0.022887646078554372,0.7730312943458557,0.8632744550704956,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,55,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,56,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,57,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,58,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,59,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,60,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,61,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,62,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,63,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,64,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,65,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,66,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,67,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,68,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,69,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,70,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,71,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,72,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,73,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,74,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,75,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,76,1.0,0.0,1.0,1.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,77,1.0,0.0,1.0,1.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,46,78,0.06004958922082248,0.053699652742335346,0.0003958940214943141,0.19032089412212372,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,25,0.11066666642824809,0.01913693334292999,0.07999999821186066,0.14000000059604645,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,26,0.12133333161473274,0.010241527790569376,0.10000000149011612,0.14000000059604645,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,27,0.10866666610042254,0.016878651417392324,0.07999999821186066,0.14000000059604645,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,28,0.1146666650970777,0.008844330929209467,0.10000000149011612,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,29,0.13799999927481016,0.015790291693203624,0.10000000149011612,0.1599999964237213,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,30,0.07999999932944775,0.01549193448135673,0.05999999865889549,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,31,0.09200000017881393,0.009797960577143338,0.07999999821186066,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,32,0.07866666540503502,0.01146976769020749,0.05999999865889549,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,33,0.08133333238462608,0.012578642518195564,0.05999999865889549,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,34,0.07466666499773661,0.008844332576594826,0.05999999865889549,0.07999999821186066,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,35,0.09366666550437609,0.016017351751308542,0.07999999821186066,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,36,0.09566666806737582,0.011742609479378729,0.07000000029802322,0.10999999940395355,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,37,0.0950000007947286,0.008465618047081357,0.07999999821186066,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,38,0.09066666786869367,0.00997775358828406,0.07000000029802322,0.10999999940395355,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,39,0.09933333347241084,0.01481740636892214,0.07000000029802322,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,40,0.07000000029802322,0.0,0.07000000029802322,0.07000000029802322,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,41,0.07833333387970924,0.00968962878590664,0.07000000029802322,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,42,0.07533333251873651,0.004988875474937846,0.07000000029802322,0.07999999821186066,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,43,0.07266666529079278,0.009977753115361669,0.05999999865889549,0.09000000357627869,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,44,0.0743333333482345,0.009551033497404628,0.05999999865889549,0.09000000357627869,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,45,0.7644213279088338,0.034469466059761755,0.7116740942001343,0.8189198970794678,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,46,0.7306659201780955,0.018592904176329212,0.6978030800819397,0.7757875919342041,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,47,0.7842292547225952,0.02556583815695402,0.7403777837753296,0.827971339225769,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,48,0.7443855265776317,0.015301954722077689,0.7308675050735474,0.7780195474624634,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,49,0.7045169393221538,0.028859992530802247,0.6680187582969666,0.7768173217773438,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,50,0.798332566022873,0.034898150659299416,0.7565158009529114,0.846125602722168,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,51,0.7913458208243053,0.01894565888899378,0.7718179225921631,0.8150668740272522,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,52,0.8210714817047119,0.02077856545664415,0.7852292656898499,0.8563646078109741,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,53,0.7664863725503286,0.03322156921551447,0.7170451283454895,0.8264892101287842,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,54,0.8213215053081513,0.021720350688454786,0.8001798987388611,0.861404538154602,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,55,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,56,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,57,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,58,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,59,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,60,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,61,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,62,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,63,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,64,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,65,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,66,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,67,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,68,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,69,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,70,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,71,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,72,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,73,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,74,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,75,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,76,1.0,0.0,1.0,1.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,77,1.0,0.0,1.0,1.0,True
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,47,78,0.05175196376318733,0.05166330125562672,0.0008331535500474274,0.19358216226100922,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,25,0.11391304206588994,0.009202611336062103,0.10000000149011612,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,26,0.12347825940536417,0.022575224927452786,0.07999999821186066,0.1599999964237213,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,27,0.08086956381473852,0.010999227102475275,0.05999999865889549,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,28,0.11521739018676073,0.03663801347915069,0.05999999865889549,0.1599999964237213,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,29,0.07608695522598598,0.012243589943565052,0.05999999865889549,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,30,0.07173912939818008,0.015921594931751163,0.03999999910593033,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,31,0.14695652088393335,0.019656790056041346,0.10000000149011612,0.18000000715255737,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,32,0.07913043333784393,0.023202893797304874,0.03999999910593033,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,33,0.0660869554495034,0.019051219686458617,0.03999999910593033,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,34,0.12652173784116041,0.020023614517639083,0.10000000149011612,0.1599999964237213,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,35,0.08891304387994435,0.012376040068209266,0.07000000029802322,0.10999999940395355,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,36,0.09217391292686047,0.021049943897824466,0.05999999865889549,0.12999999523162842,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,37,0.07391304376980533,0.014215464949361212,0.05999999865889549,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,38,0.0845652170803236,0.027952328251442504,0.05000000074505806,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,39,0.06239130420853262,0.007853213865149717,0.05000000074505806,0.07000000029802322,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,40,0.05934782561076724,0.007913162458144237,0.05000000074505806,0.07999999821186066,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,41,0.09891304300855035,0.021082473157586403,0.05000000074505806,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,42,0.06326086900156477,0.005917677638078915,0.05000000074505806,0.07000000029802322,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,43,0.05391304348797902,0.012765146159316763,0.03999999910593033,0.09000000357627869,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,44,0.08760869608301183,0.011829364465407262,0.05999999865889549,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,45,0.7599171257537344,0.015601200410861157,0.7465394735336304,0.7863743305206299,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,46,0.7454044831835706,0.03722677951726977,0.6891400814056396,0.8242965340614319,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,47,0.8461181845353998,0.018346709757670228,0.7971331477165222,0.8867514729499817,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,48,0.765283219192339,0.06581897721688854,0.6908397078514099,0.8681568503379822,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,49,0.8178130530792734,0.02926059132644729,0.7653563022613525,0.8605054616928101,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,50,0.814728628034177,0.03412859859838755,0.7627041935920715,0.8963978290557861,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,51,0.6884805871092755,0.03604536754104319,0.647852897644043,0.7846540808677673,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,52,0.8262685861276544,0.043780947612301994,0.7536569237709045,0.9124718904495239,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,53,0.8161355866038281,0.04848523847237651,0.7106700539588928,0.887191116809845,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,54,0.7327649282372516,0.019871527167219988,0.70305997133255,0.7723355889320374,False
Hurink_edata,la30.fjs,EnhancedNoBC_R16,100,48,55,0.0,0.0,0.0,0.0,True
