dataset,instance,variant,reward_scheme,seed,front_pickle_resolved,front_points_raw,front_points_unique_nondominated,pearson_cmax_tec,spearman_cmax_tec,correlation_status,Budget
Hurink_edata,la05.fjs,AdaptiveNoBC,composite,50,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la05_AdaptiveNoBC_composite_seed50.pkl,40,40,0.8905631719305315,0.317226502113749,computed,100
Hurink_edata,la05.fjs,AdaptiveNoBC,composite,49,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la05_AdaptiveNoBC_composite_seed49.pkl,43,43,0.4762140894869251,0.04637462447287929,computed,100
Hurink_edata,la05.fjs,AdaptiveNoBC,composite,51,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la05_AdaptiveNoBC_composite_seed51.pkl,31,31,0.8752605139905487,0.5060483870967742,computed,100
Hurink_edata,la05.fjs,AdaptiveSAOS,composite,42,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la05_AdaptiveSAOS_composite_seed42.pkl,35,35,0.6440948119821056,-0.11768827341888151,computed,100
Hurink_edata,la05.fjs,AdaptiveSAOS,composite,44,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la05_AdaptiveSAOS_composite_seed44.pkl,46,46,0.7639097577558897,-0.2693968180774354,computed,100
Hurink_edata,la05.fjs,AdaptiveSAOS,composite,43,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la05_AdaptiveSAOS_composite_seed43.pkl,22,22,0.9109240322183524,0.5467382313473899,computed,100
Hurink_edata,la05.fjs,AdaptiveSAOS,composite,45,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la05_AdaptiveSAOS_composite_seed45.pkl,31,31,0.9456954226948544,0.49077162064787855,computed,100
Hurink_edata,la05.fjs,AdaptiveSAOS,composite,46,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la05_AdaptiveSAOS_composite_seed46.pkl,26,26,0.8326737086164605,0.09027184265974718,computed,100
Hurink_edata,la05.fjs,AdaptiveSAOS,composite,47,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la05_AdaptiveSAOS_composite_seed47.pkl,24,24,0.9600354288522001,0.786086956521739,computed,100
Hurink_edata,la05.fjs,AdaptiveSAOS,composite,49,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la05_AdaptiveSAOS_composite_seed49.pkl,53,53,0.17234781193456938,-0.2505241968070265,computed,100
Hurink_edata,la05.fjs,AdaptiveSAOS,composite,50,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la05_AdaptiveSAOS_composite_seed50.pkl,38,38,0.9365276055288662,0.4164158742838536,computed,100
Hurink_edata,la05.fjs,AdaptiveSAOS,composite,48,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la05_AdaptiveSAOS_composite_seed48.pkl,16,16,0.9686719112130362,0.823529411764706,computed,100
Hurink_edata,la05.fjs,AdaptiveSAOS,composite,51,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la05_AdaptiveSAOS_composite_seed51.pkl,43,43,0.9203419131388233,0.5109114263603313,computed,100
Hurink_edata,la06.fjs,UniformFixed,composite,42,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_UniformFixed_composite_seed42.pkl,49,49,0.21768220939872585,-0.06311385496581658,computed,100
Hurink_edata,la06.fjs,UniformFixed,composite,44,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_UniformFixed_composite_seed44.pkl,16,16,0.8249749138834654,0.22810896536078834,computed,100
Hurink_edata,la06.fjs,UniformFixed,composite,43,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_UniformFixed_composite_seed43.pkl,12,12,0.6227027972509092,0.4685314685314686,computed,100
Hurink_edata,la06.fjs,UniformFixed,composite,45,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_UniformFixed_composite_seed45.pkl,39,39,0.758475144718598,0.41417364019584274,computed,100
Hurink_edata,la06.fjs,UniformFixed,composite,46,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_UniformFixed_composite_seed46.pkl,11,11,0.9605323674781457,0.054795091797266784,computed,100
Hurink_edata,la06.fjs,UniformFixed,composite,47,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_UniformFixed_composite_seed47.pkl,34,34,0.4590024234261219,0.19313927781938448,computed,100
Hurink_edata,la06.fjs,UniformFixed,composite,49,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_UniformFixed_composite_seed49.pkl,16,16,0.9103840504710049,0.6019133344036285,computed,100
Hurink_edata,la06.fjs,UniformFixed,composite,48,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_UniformFixed_composite_seed48.pkl,17,17,0.5594853552937883,0.26871185871651915,computed,100
Hurink_edata,la06.fjs,UCBOnly,composite,42,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_UCBOnly_composite_seed42.pkl,15,15,0.43607893063979564,0.21626460825111601,computed,100
Hurink_edata,la06.fjs,UniformFixed,composite,50,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_UniformFixed_composite_seed50.pkl,44,44,0.264732193116942,-0.2880400317252884,computed,100
Hurink_edata,la06.fjs,UniformFixed,composite,51,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_UniformFixed_composite_seed51.pkl,12,12,0.38289482575437006,0.21015794050150388,computed,100
Hurink_edata,la06.fjs,UCBOnly,composite,43,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_UCBOnly_composite_seed43.pkl,13,13,0.9626014998253458,0.2778544581797684,computed,100
Hurink_edata,la06.fjs,UCBOnly,composite,45,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_UCBOnly_composite_seed45.pkl,24,24,0.9541762764612949,0.2965217391304348,computed,100
Hurink_edata,la06.fjs,UCBOnly,composite,46,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_UCBOnly_composite_seed46.pkl,15,15,0.9989124901032013,0.7499999999999999,computed,100
Hurink_edata,la06.fjs,UCBOnly,composite,44,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_UCBOnly_composite_seed44.pkl,14,14,0.7411246499974051,-0.23076923076923075,computed,100
Hurink_edata,la06.fjs,UCBOnly,composite,48,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_UCBOnly_composite_seed48.pkl,31,31,0.4106970605532839,0.498034078546734,computed,100
Hurink_edata,la06.fjs,UCBOnly,composite,49,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_UCBOnly_composite_seed49.pkl,15,15,0.5158991093223256,0.4428571428571427,computed,100
Hurink_edata,la06.fjs,UCBOnly,composite,47,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_UCBOnly_composite_seed47.pkl,31,31,0.2735893997663998,0.16774193548387098,computed,100
Hurink_edata,la06.fjs,UCBOnly,composite,50,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_UCBOnly_composite_seed50.pkl,33,33,0.47577743331282724,0.08325671545548613,computed,100
Hurink_edata,la06.fjs,UCBOnly,composite,51,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_UCBOnly_composite_seed51.pkl,32,32,-0.26714406168819643,-0.4198368478489455,computed,100
Hurink_edata,la06.fjs,PPOOnly,composite,42,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_PPOOnly_composite_seed42.pkl,30,30,0.9323864521236214,0.4692924014715662,computed,100
Hurink_edata,la06.fjs,PPOOnly,composite,43,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_PPOOnly_composite_seed43.pkl,2,2,,,insufficient_variation,100
Hurink_edata,la06.fjs,PPOOnly,composite,44,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_PPOOnly_composite_seed44.pkl,14,14,0.9964542524885686,0.8857142857142857,computed,100
Hurink_edata,la06.fjs,PPOOnly,composite,45,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_PPOOnly_composite_seed45.pkl,21,21,0.9107671078360924,0.3618058001798588,computed,100
Hurink_edata,la06.fjs,PPOOnly,composite,46,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_PPOOnly_composite_seed46.pkl,10,10,0.9627809350615678,0.7939393939393938,computed,100
Hurink_edata,la06.fjs,PPOOnly,composite,47,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_PPOOnly_composite_seed47.pkl,14,14,0.9453858658126248,0.3494505494505495,computed,100
Hurink_edata,la06.fjs,PPOOnly,composite,48,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_PPOOnly_composite_seed48.pkl,28,28,0.29380994356370443,0.12807881773399013,computed,100
Hurink_edata,la06.fjs,PPOOnly,composite,49,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_PPOOnly_composite_seed49.pkl,10,10,0.9659192423214819,0.32121212121212117,computed,100
Hurink_edata,la06.fjs,PPOOnly,composite,50,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_PPOOnly_composite_seed50.pkl,11,11,0.9912792266966357,0.8545454545454546,computed,100
Hurink_edata,la06.fjs,PPOOnly,composite,51,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_PPOOnly_composite_seed51.pkl,27,27,0.10815057857087214,-0.2588236774421639,computed,100
Hurink_edata,la06.fjs,FixedUCBPPO,composite,42,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_FixedUCBPPO_composite_seed42.pkl,12,12,0.8181592191487567,0.6293706293706295,computed,100
Hurink_edata,la06.fjs,FixedUCBPPO,composite,43,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_FixedUCBPPO_composite_seed43.pkl,22,22,0.9678719929189029,0.4963297571993225,computed,100
Hurink_edata,la06.fjs,FixedUCBPPO,composite,44,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_FixedUCBPPO_composite_seed44.pkl,14,14,0.9042760962134005,0.23982412752090398,computed,100
Hurink_edata,la06.fjs,FixedUCBPPO,composite,45,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_FixedUCBPPO_composite_seed45.pkl,13,13,0.9845678570974715,0.4340659340659341,computed,100
Hurink_edata,la06.fjs,FixedUCBPPO,composite,46,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_FixedUCBPPO_composite_seed46.pkl,20,20,0.998980191060232,0.6611508553302817,computed,100
Hurink_edata,la06.fjs,FixedUCBPPO,composite,47,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_FixedUCBPPO_composite_seed47.pkl,34,34,0.2702756494098686,-0.5553857906799083,computed,100
Hurink_edata,la06.fjs,FixedUCBPPO,composite,49,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_FixedUCBPPO_composite_seed49.pkl,8,8,0.641348266850327,0.7857142857142858,computed,100
Hurink_edata,la06.fjs,FixedUCBPPO,composite,50,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_FixedUCBPPO_composite_seed50.pkl,18,18,0.7493313553583834,0.16124050386467248,computed,100
Hurink_edata,la06.fjs,FixedUCBPPO,composite,48,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_FixedUCBPPO_composite_seed48.pkl,41,41,0.09094646127400709,0.09425497635143869,computed,100
Hurink_edata,la06.fjs,FixedUCBPPO,composite,51,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_FixedUCBPPO_composite_seed51.pkl,20,20,-0.049389420972817545,-0.241535057088781,computed,100
Hurink_edata,la06.fjs,RandomUCBPPO,composite,42,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_RandomUCBPPO_composite_seed42.pkl,14,14,-0.45935454679737303,-0.47252747252747257,computed,100
Hurink_edata,la06.fjs,RandomUCBPPO,composite,44,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_RandomUCBPPO_composite_seed44.pkl,37,37,0.27359866142466954,0.024899218153247124,computed,100
Hurink_edata,la06.fjs,RandomUCBPPO,composite,43,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_RandomUCBPPO_composite_seed43.pkl,19,19,0.9620860337994387,-0.10706451228142308,computed,100
Hurink_edata,la06.fjs,RandomUCBPPO,composite,45,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_RandomUCBPPO_composite_seed45.pkl,11,11,0.968608139986975,0.5090909090909091,computed,100
Hurink_edata,la06.fjs,RandomUCBPPO,composite,46,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_RandomUCBPPO_composite_seed46.pkl,16,16,0.9966418739502885,0.841795665718522,computed,100
Hurink_edata,la06.fjs,RandomUCBPPO,composite,48,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_RandomUCBPPO_composite_seed48.pkl,12,12,0.7071476714368555,0.6409817185295869,computed,100
Hurink_edata,la06.fjs,RandomUCBPPO,composite,47,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_RandomUCBPPO_composite_seed47.pkl,30,30,0.8722743064824542,0.5959056667334539,computed,100
Hurink_edata,la06.fjs,RandomUCBPPO,composite,49,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_RandomUCBPPO_composite_seed49.pkl,11,11,-0.03561537612823406,-0.08219263769590017,computed,100
Hurink_edata,la06.fjs,RandomUCBPPO,composite,50,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_RandomUCBPPO_composite_seed50.pkl,26,26,0.7346140445288942,0.5120575327676645,computed,100
Hurink_edata,la06.fjs,RandomUCBPPO,composite,51,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_RandomUCBPPO_composite_seed51.pkl,22,22,0.6590415500549329,0.6531074488664657,computed,100
Hurink_edata,la06.fjs,AdaptiveNoBC,composite,42,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_AdaptiveNoBC_composite_seed42.pkl,14,14,0.588530905964643,-0.08140819007590318,computed,100
Hurink_edata,la06.fjs,AdaptiveNoBC,composite,43,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_AdaptiveNoBC_composite_seed43.pkl,13,13,0.9847403081631968,0.22283377339169547,computed,100
Hurink_edata,la06.fjs,AdaptiveNoBC,composite,44,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_AdaptiveNoBC_composite_seed44.pkl,9,9,0.9565143069663561,0.39999999999999997,computed,100
Hurink_edata,la06.fjs,AdaptiveNoBC,composite,45,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_AdaptiveNoBC_composite_seed45.pkl,19,19,0.9252309949623915,0.28771929824561404,computed,100
Hurink_edata,la06.fjs,AdaptiveNoBC,composite,46,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_AdaptiveNoBC_composite_seed46.pkl,16,16,0.9989829323301497,0.6642127969238713,computed,100
Hurink_edata,la06.fjs,AdaptiveNoBC,composite,47,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_AdaptiveNoBC_composite_seed47.pkl,30,30,0.5674568473558267,0.3141967144987442,computed,100
Hurink_edata,la06.fjs,AdaptiveNoBC,composite,48,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_AdaptiveNoBC_composite_seed48.pkl,22,22,0.06189598011238665,-0.023157301121118783,computed,100
Hurink_edata,la06.fjs,AdaptiveNoBC,composite,51,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_AdaptiveNoBC_composite_seed51.pkl,26,26,0.5933526652446702,0.45485638774959725,computed,100
Hurink_edata,la06.fjs,AdaptiveNoBC,composite,49,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_AdaptiveNoBC_composite_seed49.pkl,28,28,-0.052234479445686106,-0.07636513004317472,computed,100
Hurink_edata,la06.fjs,AdaptiveNoBC,composite,50,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_AdaptiveNoBC_composite_seed50.pkl,24,24,0.8949481771308087,0.570123953464551,computed,100
Hurink_edata,la06.fjs,AdaptiveSAOS,composite,42,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_AdaptiveSAOS_composite_seed42.pkl,20,20,-0.5472302594707438,-0.5720741320615819,computed,100
Hurink_edata,la06.fjs,AdaptiveSAOS,composite,44,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_AdaptiveSAOS_composite_seed44.pkl,19,19,0.8278036808235902,0.14047415422789786,computed,100
Hurink_edata,la06.fjs,AdaptiveSAOS,composite,43,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_AdaptiveSAOS_composite_seed43.pkl,15,15,0.9650693817373831,0.1964285714285714,computed,100
Hurink_edata,la06.fjs,AdaptiveSAOS,composite,45,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_AdaptiveSAOS_composite_seed45.pkl,21,21,0.9707489286463737,0.5495290968620478,computed,100
Hurink_edata,la06.fjs,AdaptiveSAOS,composite,46,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_AdaptiveSAOS_composite_seed46.pkl,14,14,0.9990720104238566,0.5896593227119474,computed,100
Hurink_edata,la06.fjs,AdaptiveSAOS,composite,47,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_AdaptiveSAOS_composite_seed47.pkl,48,48,0.4776336401341725,0.23936589655402413,computed,100
Hurink_edata,la06.fjs,AdaptiveSAOS,composite,48,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_AdaptiveSAOS_composite_seed48.pkl,25,25,0.5534222439351235,0.5037522486417416,computed,100
Hurink_edata,la06.fjs,AdaptiveSAOS,composite,49,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_AdaptiveSAOS_composite_seed49.pkl,19,19,0.2272029775422026,-0.02808249502463556,computed,100
Hurink_edata,la06.fjs,AdaptiveSAOS,composite,50,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_AdaptiveSAOS_composite_seed50.pkl,31,31,0.8825523800352156,0.6233981343662207,computed,100
Hurink_edata,la06.fjs,AdaptiveSAOS,composite,51,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la06_AdaptiveSAOS_composite_seed51.pkl,16,16,0.6115766657098848,0.4735294117647058,computed,100
Hurink_edata,la07.fjs,UniformFixed,composite,42,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_UniformFixed_composite_seed42.pkl,45,45,0.5919037798010676,0.32689900591396887,computed,100
Hurink_edata,la07.fjs,UniformFixed,composite,43,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_UniformFixed_composite_seed43.pkl,26,26,-0.0665702390565051,-0.28503004440712726,computed,100
Hurink_edata,la07.fjs,UniformFixed,composite,44,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_UniformFixed_composite_seed44.pkl,27,27,-0.5486647150214029,-0.6865264112115356,computed,100
Hurink_edata,la07.fjs,UniformFixed,composite,45,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_UniformFixed_composite_seed45.pkl,24,24,0.23278018516109078,-0.24184430300031298,computed,100
Hurink_edata,la07.fjs,UniformFixed,composite,46,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_UniformFixed_composite_seed46.pkl,39,39,0.8390069909738278,0.4728156540869368,computed,100
Hurink_edata,la07.fjs,UniformFixed,composite,47,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_UniformFixed_composite_seed47.pkl,19,19,0.5551029171569106,0.15964912280701754,computed,100
Hurink_edata,la07.fjs,UniformFixed,composite,48,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_UniformFixed_composite_seed48.pkl,27,27,0.9431171377499732,0.21224616671862123,computed,100
Hurink_edata,la07.fjs,UniformFixed,composite,49,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_UniformFixed_composite_seed49.pkl,30,30,0.81812336170366,0.15800601748272966,computed,100
Hurink_edata,la07.fjs,UniformFixed,composite,50,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_UniformFixed_composite_seed50.pkl,34,34,0.9871086961578807,-0.0776224312755121,computed,100
Hurink_edata,la07.fjs,UCBOnly,composite,42,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_UCBOnly_composite_seed42.pkl,32,32,0.3075892327025559,0.1010082510097742,computed,100
Hurink_edata,la07.fjs,UniformFixed,composite,51,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_UniformFixed_composite_seed51.pkl,10,10,0.07834280614498156,-0.3696969696969697,computed,100
Hurink_edata,la07.fjs,UCBOnly,composite,43,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_UCBOnly_composite_seed43.pkl,36,36,0.6131549087652344,-0.22938791700057273,computed,100
Hurink_edata,la07.fjs,UCBOnly,composite,44,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_UCBOnly_composite_seed44.pkl,39,39,-0.24925093057991154,-0.24140897849632245,computed,100
Hurink_edata,la07.fjs,UCBOnly,composite,45,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_UCBOnly_composite_seed45.pkl,20,20,0.9407650759429955,0.555095939970134,computed,100
Hurink_edata,la07.fjs,UCBOnly,composite,46,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_UCBOnly_composite_seed46.pkl,29,29,0.7190347990582265,0.23601873098632856,computed,100
Hurink_edata,la07.fjs,UCBOnly,composite,48,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_UCBOnly_composite_seed48.pkl,44,44,0.249175738652003,-0.04590002674248297,computed,100
Hurink_edata,la07.fjs,UCBOnly,composite,47,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_UCBOnly_composite_seed47.pkl,30,30,0.7468837971150485,0.17692223084333814,computed,100
Hurink_edata,la07.fjs,UCBOnly,composite,49,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_UCBOnly_composite_seed49.pkl,24,24,0.5965022496293396,0.2217391304347826,computed,100
Hurink_edata,la07.fjs,UCBOnly,composite,50,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_UCBOnly_composite_seed50.pkl,38,38,0.2613737207800304,0.05986320190099025,computed,100
Hurink_edata,la07.fjs,UCBOnly,composite,51,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_UCBOnly_composite_seed51.pkl,46,46,0.3484373101009915,0.13798421159021573,computed,100
Hurink_edata,la07.fjs,PPOOnly,composite,42,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_PPOOnly_composite_seed42.pkl,37,37,0.7800966381344047,0.7521043324934622,computed,100
Hurink_edata,la07.fjs,PPOOnly,composite,44,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_PPOOnly_composite_seed44.pkl,17,17,-0.40071096176091064,-0.26470588235294124,computed,100
Hurink_edata,la07.fjs,PPOOnly,composite,45,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_PPOOnly_composite_seed45.pkl,25,25,0.6425376059322975,0.40808488583593105,computed,100
Hurink_edata,la07.fjs,PPOOnly,composite,43,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_PPOOnly_composite_seed43.pkl,50,50,0.5384207081743958,-0.11258946622528813,computed,100
Hurink_edata,la07.fjs,PPOOnly,composite,46,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_PPOOnly_composite_seed46.pkl,27,27,0.7414762110021398,0.4552671967958607,computed,100
Hurink_edata,la07.fjs,PPOOnly,composite,47,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_PPOOnly_composite_seed47.pkl,35,35,0.8938768144836379,0.38730915073907957,computed,100
Hurink_edata,la07.fjs,PPOOnly,composite,48,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_PPOOnly_composite_seed48.pkl,17,17,-0.26827252764207155,-0.43776832262565385,computed,100
Hurink_edata,la07.fjs,PPOOnly,composite,50,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_PPOOnly_composite_seed50.pkl,34,34,0.4247246379393102,-0.3183000136520907,computed,100
Hurink_edata,la07.fjs,PPOOnly,composite,49,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_PPOOnly_composite_seed49.pkl,28,28,0.9044507178892719,0.6714109820641849,computed,100
Hurink_edata,la07.fjs,FixedUCBPPO,composite,42,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_FixedUCBPPO_composite_seed42.pkl,29,29,0.7371777062369496,0.5291436617462,computed,100
Hurink_edata,la07.fjs,PPOOnly,composite,51,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_PPOOnly_composite_seed51.pkl,38,38,0.8833867199942699,0.014791291408331731,computed,100
Hurink_edata,la07.fjs,FixedUCBPPO,composite,43,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_FixedUCBPPO_composite_seed43.pkl,29,29,0.7163957153136778,0.014780145450205638,computed,100
Hurink_edata,la07.fjs,FixedUCBPPO,composite,44,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_FixedUCBPPO_composite_seed44.pkl,36,36,0.2700882106541238,-0.36671386582585896,computed,100
Hurink_edata,la07.fjs,FixedUCBPPO,composite,45,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_FixedUCBPPO_composite_seed45.pkl,19,19,0.939933574910893,-0.22036398226528056,computed,100
Hurink_edata,la07.fjs,FixedUCBPPO,composite,46,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_FixedUCBPPO_composite_seed46.pkl,33,33,0.03296443824700372,0.07575886416613364,computed,100
Hurink_edata,la07.fjs,FixedUCBPPO,composite,48,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_FixedUCBPPO_composite_seed48.pkl,52,52,0.4189982687589206,0.015839470771353725,computed,100
Hurink_edata,la07.fjs,FixedUCBPPO,composite,49,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_FixedUCBPPO_composite_seed49.pkl,35,35,0.45287720624348493,-0.21836263097179676,computed,100
Hurink_edata,la07.fjs,FixedUCBPPO,composite,47,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_FixedUCBPPO_composite_seed47.pkl,24,24,0.5476190738671598,-0.4321739130434783,computed,100
Hurink_edata,la07.fjs,FixedUCBPPO,composite,51,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_FixedUCBPPO_composite_seed51.pkl,25,25,0.6040696154176537,0.5522417699013744,computed,100
Hurink_edata,la07.fjs,FixedUCBPPO,composite,50,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_FixedUCBPPO_composite_seed50.pkl,68,68,0.34905924278091843,0.21120361717689337,computed,100
Hurink_edata,la07.fjs,RandomUCBPPO,composite,42,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_RandomUCBPPO_composite_seed42.pkl,21,21,0.4844332967469909,0.48927885572450214,computed,100
Hurink_edata,la07.fjs,RandomUCBPPO,composite,43,results/resubmission/v5/e3_budget/gen100/fronts/Hurink_edata_la07_RandomUCBPPO_composite_seed43.pkl,26,26,-0.07980410761927469,-0.5390799409765126,computed,100
