dataset,instance,Budget,variant,HV_fixed,HV_expanded_1p5,IGDplus_fixed,Cmax_best,TEC_best,WB_best,NSol,Time,CPU_time,Learning_time,Initial_evaluations,Offspring_evaluations,Transition_gen,BC_final_accuracy,BC_pre_post_KL,Demo_nn_disagreement,PPO_samples,PPO_action_effective_updates,PPO_terminal_full_updates,PPO_terminal_residual_updates,PPO_optimizer_steps,PPO_approx_KL_mean,PPO_entropy_mean,seed_count
Hurink_edata,la35.fjs,100,BasePaddedNoBC_R16,0.9895421339631347,2.7436369111639554,0.11350822824412403,3663.177559868374,168769.48470333766,430.99999999999886,2.0,144.17125248908997,143.615909871,0.0354080870747566,100.0,10000.0,66.0,0.0,0.0,0.9285714285714286,34.0,2.0,0.0,1.0,12.0,0.0003575172340788,2.2994384169578552,5
Hurink_edata,la35.fjs,100,EnhancedBC_R16,0.9389763271271173,2.639444669315421,0.11143060554606728,3684.056862838324,168698.18193314882,430.99999999999886,3.0,145.5312430858612,144.87534813499997,0.4237455995753407,100.0,10000.0,66.0,0.4242424368858337,1.2605732679367063,0.8571428571428571,34.0,2.0,0.0,1.0,12.0,-0.0029825411246358,2.255805253982544,5
Hurink_edata,la35.fjs,100,EnhancedNoBC_R16,0.9651584014924642,2.681160233535353,0.11350822824412403,3695.577569454423,169002.11002666387,430.99999999999886,2.0,143.3923580646515,142.77021915199975,0.034019274637103,100.0,10000.0,66.0,0.0,0.0,0.8571428571428571,34.0,2.0,0.0,1.0,12.0,0.0005551792637561,2.298785239458084,5
Hurink_edata,la35.fjs,100,UCBOnly,0.9877659093567293,2.7250083169292356,0.1167617120182739,3711.171616162098,168439.08681843328,430.99999999999886,5.0,145.4398844242096,144.70619469700023,0.0,100.0,10000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Hurink_edata,la35.fjs,200,EnhancedBC_R16,0.8553219498115213,2.4739710519116973,0.19589898601737796,3528.226310514556,165855.73748663586,430.9999999999986,10.0,283.2952923774719,282.3095421410003,0.486783878877759,100.0,20000.0,66.0,0.4242424368858337,1.2908473014831543,0.8266666666666667,134.0,8.0,0.0,1.0,36.0,0.0011974594982651,2.1460033118724824,5
Hurink_edata,la35.fjs,200,EnhancedBC_R32,0.8962600985949908,2.5511938234794935,0.17860015345731184,3507.5757256782786,165323.20636029384,430.99999999999886,6.0,282.162645816803,281.32947649200014,0.4460618458688259,100.0,20000.0,66.0,0.4242424368858337,1.2908473014831543,0.8266666666666667,134.0,4.0,0.0,1.0,20.0,0.0019382027637523,2.151629102230072,5
Hurink_edata,la35.fjs,200,EnhancedBC_R8,0.9159083406472308,2.3987325069524577,0.1639713900905436,3509.01386966209,164930.07993234636,430.99999999999886,9.0,282.4575436115265,281.14307230600025,0.5993580110371113,100.0,20000.0,66.0,0.4242424368858337,1.2908473014831543,0.8266666666666667,134.0,16.0,0.0,1.0,68.0,0.0023812865348238,2.085450959556243,5
Hurink_edata,la35.fjs,200,UCBOnly,0.9331903888463667,2.6227809609081083,0.1710854170880224,3483.583615298975,165161.35705968685,430.99999999999886,6.0,280.45405554771423,279.0333956589998,0.0,100.0,20000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Hurink_edata,la36.fjs,100,BasePaddedBC_R16,1.187205603370881,3.106516161884856,0.030513258631457135,2957.696603047588,162351.45992574675,170.99999999999957,6.0,112.96395015716551,112.680151088,0.4422982754185796,100.0,10000.0,70.0,0.2428571432828903,0.27576944231987,0.9142857142857144,30.0,1.0,0.0,1.0,8.0,0.0007465441719561,2.2628780603408813,5
Hurink_edata,la36.fjs,100,BasePaddedNoBC_R16,1.2124836787978528,3.1582621242873423,0.04420402985703266,2965.040141680405,161920.84173720927,170.99999999999957,7.0,112.7226378917694,112.4771819980001,0.0228566126897931,100.0,10000.0,70.0,0.0,0.0,0.9142857142857144,30.0,1.0,0.0,1.0,8.0,3.5513457987690344e-05,2.299440383911133,5
Hurink_edata,la36.fjs,100,EnhancedBC_R16,1.1770134113468667,3.0892912747781978,0.05166681591166781,2989.702429629953,162666.7441297499,170.99999999999957,8.0,114.56018924713136,114.02648368900007,0.4269118718802929,100.0,10000.0,70.0,0.4000000059604645,1.2143691778182983,0.8285714285714286,30.0,1.0,0.0,1.0,8.0,0.0048506507758121,2.26721853017807,5
Hurink_edata,la36.fjs,100,EnhancedNoBC_R16,1.226982985751534,3.1845313949728116,0.05045113880538073,2943.1988029516124,161920.84173720927,170.99999999999957,5.0,113.94816994667052,113.5217280679999,0.0250054895877838,100.0,10000.0,70.0,0.0,0.0,0.8285714285714286,30.0,1.0,0.0,1.0,8.0,1.7655215092116094e-06,2.2987091541290283,5
Hurink_edata,la36.fjs,100,UCBOnly,1.1553012167346055,3.0467084504104247,0.04659237535569324,2978.55011806465,163098.9903878746,170.99999999999943,6.0,113.66943883895874,113.37257364299968,0.0,100.0,10000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Hurink_edata,la36.fjs,200,EnhancedBC_R16,1.22529978209059,3.179373034660262,0.03380611262897607,2758.5918606143296,157915.61785801413,170.99999999999943,5.0,224.9418249130249,224.038618179,0.5108728585764766,100.0,20000.0,83.0,0.3855421543121338,1.0683236122131348,0.7951807228915663,117.0,7.0,0.0,1.0,32.0,0.0027605513343587,2.151022091507912,5
Hurink_edata,la36.fjs,200,EnhancedBC_R32,1.2389934699239276,3.205360359021725,0.017741648745365175,2725.978543130346,157508.0615305834,170.99999999999943,6.0,225.1255714893341,224.6742784449998,0.4709204221144318,100.0,20000.0,83.0,0.3855421543121338,1.0683236122131348,0.7951807228915663,117.0,3.0,0.0,1.0,16.0,0.0045095912628023,2.180389404296875,5
Hurink_edata,la36.fjs,200,EnhancedBC_R8,1.2399195674871901,3.2147453666640433,0.02687200459823016,2727.8422343627963,157607.4421805725,170.99999999999943,17.0,223.58812355995175,222.70672805100003,0.6684073656797409,100.0,20000.0,83.0,0.3855421543121338,1.0683236122131348,0.7951807228915663,117.0,14.0,0.0,1.0,60.0,0.0017431618793952,2.1354288975397746,5
Hurink_edata,la36.fjs,200,UCBOnly,1.2249418996681078,3.1821482295140093,0.032908987445159764,2740.09607327044,157512.1898503638,170.99999999999943,5.0,222.36263918876648,221.646755497,0.0,100.0,20000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Hurink_edata,la37.fjs,100,BasePaddedBC_R16,0.9889847423542208,2.7265720526085033,0.1221974785501408,3248.139436324165,165697.71880084873,213.9999999999993,5.0,113.38364911079408,113.11790068699976,0.4280915055423975,100.0,10000.0,70.0,0.2835820913314819,0.3065536916255951,0.9629629629629628,30.0,1.0,0.0,1.0,8.0,6.21284977708747e-06,2.179251968860626,5
Hurink_edata,la37.fjs,100,BasePaddedNoBC_R16,0.995446688818192,2.7409486462083237,0.1266432185109762,3245.321718255577,165336.82754814945,213.9999999999993,4.0,113.4501132965088,113.08696280100004,0.0241085402667522,100.0,10000.0,70.0,0.0,0.0,0.9629629629629628,30.0,1.0,0.0,1.0,8.0,0.0002771485596895,2.299423545598984,5
Hurink_edata,la37.fjs,100,EnhancedBC_R16,1.0135452776936897,2.776209499560063,0.11720553016724618,3248.139436324165,164057.54560981493,213.9999999999993,5.0,113.84124064445496,113.57019785300008,0.4279575375840068,100.0,10000.0,70.0,0.4029850661754608,1.261582374572754,0.8285714285714286,30.0,1.0,0.0,1.0,8.0,-0.0019338866695761,2.229594349861145,5
Hurink_edata,la37.fjs,100,EnhancedNoBC_R16,1.0093335516203066,2.7676854980275762,0.12031741321106211,3245.5223935409213,164742.5698406806,213.9999999999993,4.0,117.49255204200745,117.143616502,0.024333949200809,100.0,10000.0,70.0,0.0,0.0,0.8285714285714286,30.0,1.0,0.0,1.0,8.0,0.0004713482097334,2.2988622188568115,5
Hurink_edata,la37.fjs,100,UCBOnly,1.011203011042149,2.771142252860926,0.11663934308301935,3246.099209761837,164660.18354976538,213.9999999999993,2.0,114.24842500686646,113.83511239500012,0.0,100.0,10000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Hurink_edata,la37.fjs,200,EnhancedBC_R16,1.1173210752542313,2.977120754830422,0.10516475928248262,2995.1697385445214,157800.7519777794,213.9999999999993,7.0,245.0382583141327,244.0349980220003,0.5602835062891245,100.0,20000.0,96.0,0.3600000143051147,0.9304986596107484,0.8541666666666666,104.0,6.0,0.0,1.0,28.0,0.0067986189110559,2.105792963504791,5
Hurink_edata,la37.fjs,200,EnhancedBC_R32,1.0624105478627475,2.8696542926661848,0.1266927963871515,3042.4944160096734,159282.22522087136,213.9999999999993,5.0,245.04982900619507,244.0799621470005,0.5474592428654432,100.0,20000.0,96.0,0.3600000143051147,0.9304986596107484,0.8541666666666666,104.0,3.0,0.0,1.0,16.0,0.0022990345023572,2.09947070479393,5
Hurink_edata,la37.fjs,200,EnhancedBC_R8,1.102320573019346,2.9449119883308494,0.09816191666462872,2995.0751620249034,159056.97628550674,213.9999999999993,10.0,245.8983528614044,244.48917779299973,0.6886896984651685,100.0,20000.0,96.0,0.3600000143051147,0.9304986596107484,0.8541666666666666,104.0,12.0,0.0,1.0,52.0,0.0026420469395816,2.0678662170063364,5
Hurink_edata,la37.fjs,200,UCBOnly,1.0231119279848828,2.792642134426683,0.14169319629784904,3043.282113435582,160862.5886891991,213.9999999999992,4.0,243.88368916511536,242.74690495400048,0.0,100.0,20000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Hurink_edata,la38.fjs,100,BasePaddedBC_R16,1.0585523602214926,2.861907487115716,0.09696657018298836,2976.577379760825,146299.40687288615,217.9999999999997,5.0,128.59722757339478,127.61928317899948,0.5129886753857136,100.0,10000.0,70.0,0.2647058963775635,0.2821416854858398,0.9428571428571428,30.0,1.0,0.0,1.0,8.0,-2.4087182412424468e-05,2.2608233094215398,5
Hurink_edata,la38.fjs,100,BasePaddedNoBC_R16,1.0766458645467054,2.897405425396182,0.08202191121364423,2949.370600642425,146005.89524185305,217.9999999999997,7.0,131.16214275360107,130.25125791400023,0.0279875705018639,100.0,10000.0,70.0,0.0,0.0,0.9428571428571428,30.0,1.0,0.0,1.0,8.0,-0.0001137610597652,2.299443244934082,5
Hurink_edata,la38.fjs,100,EnhancedBC_R16,1.0699179429079613,2.8882953570526464,0.0964568416128598,2955.3916049602,145762.08514426235,217.9999999999997,9.0,132.53894662857056,131.63904873100046,0.5021770456805825,100.0,10000.0,70.0,0.4142857193946838,1.1992117166519165,0.8428571428571429,30.0,1.0,0.0,1.0,8.0,0.0017726384024046,2.2354689836502075,5
Hurink_edata,la38.fjs,100,EnhancedNoBC_R16,1.0766458645467054,2.897405425396182,0.08202191121364423,2949.370600642425,145739.16133595412,217.9999999999997,7.0,126.1362009048462,125.77739383600056,0.0263159247115254,100.0,10000.0,70.0,0.0,0.0,0.8428571428571429,30.0,1.0,0.0,1.0,8.0,-0.0001411238423707,2.298638999462128,5
Hurink_edata,la38.fjs,100,UCBOnly,1.0991942121730351,2.9393507633584806,0.07025827450648604,2939.680323560103,144843.31546491143,217.9999999999997,6.0,125.0337574481964,124.53971821000005,0.0,100.0,10000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Hurink_edata,la38.fjs,200,EnhancedBC_R16,1.0802645684088374,2.90102880194955,0.08323728175746462,2718.2517910731654,141134.89950281792,217.99999999999943,8.0,247.35247206687927,246.54498483800035,0.5781300738453865,100.0,20000.0,89.0,0.3823529481887817,0.9361198544502258,0.8529411764705882,111.0,6.0,0.0,1.0,28.0,0.0029816398149138,2.209023373467581,5
Hurink_edata,la38.fjs,200,EnhancedBC_R32,1.0441096952994755,2.835666908154497,0.09381331589560851,2755.7392066025536,141656.49752743475,217.99999999999957,14.0,256.7830185890198,255.76124015499957,0.524413631297648,100.0,20000.0,89.0,0.3823529481887817,0.9361198544502258,0.8529411764705882,111.0,3.0,0.0,1.0,16.0,0.0015729726850017,2.2120534479618077,5
Hurink_edata,la38.fjs,200,EnhancedBC_R8,1.091713297919818,2.9295893343095964,0.08481313380489348,2726.959738570834,140576.17225623285,217.99999999999943,4.0,258.4447672367096,257.1280819399999,0.74387819878757,100.0,20000.0,89.0,0.3823529481887817,0.9361198544502258,0.8529411764705882,111.0,13.0,0.0,1.0,56.0,5.834023742114796e-06,2.1437450455767766,5
Hurink_edata,la38.fjs,200,UCBOnly,1.0922972785225364,2.92778596774638,0.08597900378312166,2731.7696985437747,140176.2308725604,217.99999999999957,13.0,257.949501991272,256.558790604,0.0,100.0,20000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Hurink_edata,la39.fjs,100,BasePaddedBC_R16,1.1032306485116317,2.946246620030199,0.058484591538997314,2913.44837224343,148513.8808608757,459.99999999999926,4.0,126.75915384292604,126.2539609839996,0.4760710801929235,100.0,10000.0,70.0,0.2857142984867096,0.2947243750095367,0.9285714285714286,30.0,1.0,0.0,1.0,8.0,0.0029243319295346,2.2644881904125214,5
Hurink_edata,la39.fjs,100,BasePaddedNoBC_R16,1.0243532865914564,2.7984561341010057,0.08160676633821438,2989.8393268965447,149767.44910234108,459.99999999999926,4.0,125.86122417449953,125.44785516499996,0.0267746923491358,100.0,10000.0,70.0,0.0,0.0,0.9285714285714286,30.0,1.0,0.0,1.0,8.0,7.461997302016243e-05,2.2994408160448074,5
Hurink_edata,la39.fjs,100,EnhancedBC_R16,1.0672687314705567,2.8774097855870697,0.06247596925121451,2965.77565932942,149489.91862637765,459.9999999999992,2.0,126.67774987220764,126.38912374200028,0.499272970482707,100.0,10000.0,70.0,0.4000000059604645,1.1998366117477417,0.8428571428571429,30.0,1.0,0.0,1.0,8.0,0.0083779003471136,2.236711263656616,5
Hurink_edata,la39.fjs,100,EnhancedNoBC_R16,1.0220610188211925,2.79042744187003,0.07805086838975106,2988.587573920865,150226.36498286054,459.99999999999926,2.0,133.55833506584167,133.2882526659996,0.0282429587095975,100.0,10000.0,70.0,0.0,0.0,0.8428571428571429,30.0,1.0,0.0,1.0,8.0,-1.2357064406387508e-05,2.298968315124512,5
Hurink_edata,la39.fjs,100,UCBOnly,1.1246411932747127,2.9880579308606317,0.046885416527052776,2889.108577317314,148168.28238713447,459.9999999999993,3.0,129.48470282554626,128.86170815700007,0.0,100.0,10000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Hurink_edata,la39.fjs,200,EnhancedBC_R16,1.1536846787281674,3.045625691728593,0.04163553031245703,2725.354500090309,143018.67711263377,459.9999999999993,6.0,234.58549737930295,234.4319887940001,0.521939598955214,100.0,20000.0,84.0,0.380952388048172,0.9484764337539672,0.7857142857142857,116.0,7.0,0.0,1.0,32.0,-0.0021788085895505,2.2211275895436606,5
Hurink_edata,la39.fjs,200,EnhancedBC_R32,1.133086974255884,3.004387940659259,0.04830192276054027,2754.884783352037,143347.53278552156,459.9999999999993,2.0,256.9301002025604,256.82674210999994,0.5461896881461143,100.0,20000.0,84.0,0.380952388048172,0.9484764337539672,0.7857142857142857,116.0,3.0,0.0,1.0,16.0,0.0016792376416214,2.2093358437220254,5
Hurink_edata,la39.fjs,200,EnhancedBC_R8,1.1157622677706682,2.970118451613248,0.054917532912807446,2776.909828578396,143865.6135336472,459.9999999999992,6.0,234.55198073387143,234.4026682369995,0.6327139120548964,100.0,20000.0,84.0,0.380952388048172,0.9484764337539672,0.7857142857142857,116.0,14.0,0.0,1.0,60.0,0.0016260895257194,2.117601752281189,5
Hurink_edata,la39.fjs,200,UCBOnly,1.125027366252387,2.989223887097932,0.052523049587039204,2751.171858179056,143795.62690348568,459.99999999999926,1.0,236.5120017528534,236.3186497610004,0.0,100.0,20000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
