dataset,instance,variant,Budget,seed,front_points,fixed_inside_points,fixed_excluded_points,fixed_invalid,above_fixed_cmax,above_fixed_energy,above_fixed_workload,expanded_1p5_invalid,normalized_min,normalized_max,front_path
Hurink_edata,la15.fjs,EnhancedNoBC_R16,100,53,10,10,0,False,0,0,0,False,0.010791366906477248,0.17120724004387813,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la15_EnhancedNoBC_R16_g100_seed53.pkl
Hurink_edata,la15.fjs,EnhancedNoBC_R16,100,54,20,20,0,False,0,0,0,False,0.014388489208635512,0.21153917490649335,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la15_EnhancedNoBC_R16_g100_seed54.pkl
Hurink_edata,la15.fjs,EnhancedNoBC_R16,100,55,15,15,0,False,0,0,0,False,0.010791366906477248,0.41366906474820286,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la15_EnhancedNoBC_R16_g100_seed55.pkl
Hurink_edata,la15.fjs,EnhancedNoBC_R16,100,56,18,18,0,False,0,0,0,False,2.4536727565816347e-15,0.4928057553956847,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la15_EnhancedNoBC_R16_g100_seed56.pkl
Hurink_edata,la15.fjs,UCBOnly,100,52,24,24,0,False,0,0,0,False,0.014388489208635512,0.5575539568345339,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la15_UCBOnly_g100_seed52.pkl
Hurink_edata,la15.fjs,UCBOnly,100,53,18,18,0,False,0,0,0,False,0.010791366906477248,0.1809133061678956,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la15_UCBOnly_g100_seed53.pkl
Hurink_edata,la15.fjs,UCBOnly,100,54,23,23,0,False,0,0,0,False,0.014388489208635512,0.26087031788897125,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la15_UCBOnly_g100_seed54.pkl
Hurink_edata,la15.fjs,UCBOnly,100,55,12,12,0,False,0,0,0,False,0.010791366906477248,0.24640033114996468,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la15_UCBOnly_g100_seed55.pkl
Hurink_edata,la15.fjs,UCBOnly,100,56,16,16,0,False,0,0,0,False,1.6357818377210899e-15,0.4928057553956847,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la15_UCBOnly_g100_seed56.pkl
Hurink_edata,la15.fjs,UCBOnly,200,52,30,30,0,False,0,0,0,False,0.020512820512825082,0.21394609240319445,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la15_UCBOnly_g200_seed52.pkl
Hurink_edata,la15.fjs,UCBOnly,200,53,16,16,0,False,0,0,0,False,0.015384615384619977,0.13846153846154247,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la15_UCBOnly_g200_seed53.pkl
Hurink_edata,la15.fjs,UCBOnly,200,54,33,33,0,False,0,0,0,False,0.019606777511485176,0.3333333333333364,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la15_UCBOnly_g200_seed54.pkl
Hurink_edata,la15.fjs,UCBOnly,200,55,30,30,0,False,0,0,0,False,0.015384615384619977,0.5589743589743617,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la15_UCBOnly_g200_seed55.pkl
Hurink_edata,la15.fjs,UCBOnly,200,56,29,29,0,False,0,0,0,False,4.664075393707302e-15,0.702564102564104,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la15_UCBOnly_g200_seed56.pkl
Hurink_edata,la17.fjs,BasePaddedBC_R16,100,52,1,1,0,False,0,0,0,False,4.263256414560575e-15,0.042576864279707145,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_BasePaddedBC_R16_g100_seed52.pkl
Hurink_edata,la17.fjs,BasePaddedBC_R16,100,53,12,12,0,False,0,0,0,False,4.263256414560575e-15,0.17500000000000412,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_BasePaddedBC_R16_g100_seed53.pkl
Hurink_edata,la17.fjs,BasePaddedBC_R16,100,54,6,6,0,False,0,0,0,False,4.736951571733972e-15,0.07428857147404423,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_BasePaddedBC_R16_g100_seed54.pkl
Hurink_edata,la17.fjs,BasePaddedBC_R16,100,55,6,6,0,False,0,0,0,False,3.789561257387177e-15,0.9749999999999996,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_BasePaddedBC_R16_g100_seed55.pkl
Hurink_edata,la17.fjs,BasePaddedBC_R16,100,56,2,2,0,False,0,0,0,False,5.2106467289073694e-15,0.1368112511279445,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_BasePaddedBC_R16_g100_seed56.pkl
Hurink_edata,la17.fjs,BasePaddedNoBC_R16,100,52,2,2,0,False,0,0,0,False,4.263256414560575e-15,0.10414213636693197,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_BasePaddedNoBC_R16_g100_seed52.pkl
Hurink_edata,la17.fjs,BasePaddedNoBC_R16,100,53,9,9,0,False,0,0,0,False,4.263256414560575e-15,0.17500000000000412,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_BasePaddedNoBC_R16_g100_seed53.pkl
Hurink_edata,la17.fjs,BasePaddedNoBC_R16,100,54,4,4,0,False,0,0,0,False,4.263256414560575e-15,0.08440370691235499,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_BasePaddedNoBC_R16_g100_seed54.pkl
Hurink_edata,la17.fjs,BasePaddedNoBC_R16,100,55,5,4,1,False,0,0,1,True,4.736951571733972e-15,2.1166666666666587,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_BasePaddedNoBC_R16_g100_seed55.pkl
Hurink_edata,la17.fjs,BasePaddedNoBC_R16,100,56,5,5,0,False,0,0,0,False,5.2106467289073694e-15,0.5333333333333352,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_BasePaddedNoBC_R16_g100_seed56.pkl
Hurink_edata,la17.fjs,EnhancedBC_R16,100,52,2,2,0,False,0,0,0,False,3.3158661002137804e-15,0.08506343787839518,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_EnhancedBC_R16_g100_seed52.pkl
Hurink_edata,la17.fjs,EnhancedBC_R16,100,53,12,12,0,False,0,0,0,False,4.263256414560575e-15,0.17500000000000412,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_EnhancedBC_R16_g100_seed53.pkl
Hurink_edata,la17.fjs,EnhancedBC_R16,100,54,4,4,0,False,0,0,0,False,4.263256414560575e-15,0.6583333333333344,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_EnhancedBC_R16_g100_seed54.pkl
Hurink_edata,la17.fjs,EnhancedBC_R16,100,55,7,7,0,False,0,0,0,False,5.684341886080766e-15,0.9749999999999996,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_EnhancedBC_R16_g100_seed55.pkl
Hurink_edata,la17.fjs,EnhancedBC_R16,100,56,2,2,0,False,0,0,0,False,4.263256414560575e-15,0.14757971967456235,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_EnhancedBC_R16_g100_seed56.pkl
Hurink_edata,la17.fjs,EnhancedBC_R16,200,52,4,4,0,False,0,0,0,False,2.7898610483832057e-15,0.04907975460123031,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_EnhancedBC_R16_g200_seed52.pkl
Hurink_edata,la17.fjs,EnhancedBC_R16,200,53,13,13,0,False,0,0,0,False,2.441128417335305e-15,0.15364562969526113,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_EnhancedBC_R16_g200_seed53.pkl
Hurink_edata,la17.fjs,EnhancedBC_R16,200,54,11,11,0,False,0,0,0,False,2.7898610483832057e-15,0.1288343558282239,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_EnhancedBC_R16_g200_seed54.pkl
Hurink_edata,la17.fjs,EnhancedBC_R16,200,55,22,22,0,False,0,0,0,False,2.7898610483832057e-15,0.7177914110429464,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_EnhancedBC_R16_g200_seed55.pkl
Hurink_edata,la17.fjs,EnhancedBC_R16,200,56,12,12,0,False,0,0,0,False,3.487326310479007e-15,0.16793977125884554,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_EnhancedBC_R16_g200_seed56.pkl
Hurink_edata,la17.fjs,EnhancedBC_R32,200,52,1,1,0,False,0,0,0,False,3.487326310479007e-15,0.07917981752788687,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_EnhancedBC_R32_g200_seed52.pkl
Hurink_edata,la17.fjs,EnhancedBC_R32,200,53,2,2,0,False,0,0,0,False,3.487326310479007e-15,0.08563503891028146,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_EnhancedBC_R32_g200_seed53.pkl
Hurink_edata,la17.fjs,EnhancedBC_R32,200,54,9,9,0,False,0,0,0,False,2.441128417335305e-15,0.484662576687118,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_EnhancedBC_R32_g200_seed54.pkl
Hurink_edata,la17.fjs,EnhancedBC_R32,200,55,7,7,0,False,0,0,0,False,-0.009257567185080813,0.1288343558282239,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_EnhancedBC_R32_g200_seed55.pkl
Hurink_edata,la17.fjs,EnhancedBC_R32,200,56,10,10,0,False,0,0,0,False,3.487326310479007e-15,0.16146327923713433,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_EnhancedBC_R32_g200_seed56.pkl
Hurink_edata,la17.fjs,EnhancedBC_R8,200,52,3,3,0,False,0,0,0,False,2.0923957862874042e-15,0.07526371693121725,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_EnhancedBC_R8_g200_seed52.pkl
Hurink_edata,la17.fjs,EnhancedBC_R8,200,53,3,3,0,False,0,0,0,False,3.487326310479007e-15,0.1288343558282239,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_EnhancedBC_R8_g200_seed53.pkl
Hurink_edata,la17.fjs,EnhancedBC_R8,200,54,3,3,0,False,0,0,0,False,-0.027303765496700563,0.008977823489032168,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_EnhancedBC_R8_g200_seed54.pkl
Hurink_edata,la17.fjs,EnhancedBC_R8,200,55,21,21,0,False,0,0,0,False,-0.021960997744190632,0.4846625766871187,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_EnhancedBC_R8_g200_seed55.pkl
Hurink_edata,la17.fjs,EnhancedBC_R8,200,56,4,4,0,False,0,0,0,False,3.487326310479007e-15,0.15656207338829445,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_EnhancedBC_R8_g200_seed56.pkl
Hurink_edata,la17.fjs,EnhancedNoBC_R16,100,52,4,4,0,False,0,0,0,False,4.263256414560575e-15,0.10972912481326415,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_EnhancedNoBC_R16_g100_seed52.pkl
Hurink_edata,la17.fjs,EnhancedNoBC_R16,100,53,9,9,0,False,0,0,0,False,4.263256414560575e-15,0.17500000000000412,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_EnhancedNoBC_R16_g100_seed53.pkl
Hurink_edata,la17.fjs,EnhancedNoBC_R16,100,54,4,4,0,False,0,0,0,False,4.263256414560575e-15,0.08440370691235499,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_EnhancedNoBC_R16_g100_seed54.pkl
Hurink_edata,la17.fjs,EnhancedNoBC_R16,100,55,3,3,0,False,0,0,0,False,5.2106467289073694e-15,0.6583333333333354,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_EnhancedNoBC_R16_g100_seed55.pkl
Hurink_edata,la17.fjs,EnhancedNoBC_R16,100,56,5,5,0,False,0,0,0,False,5.2106467289073694e-15,0.5333333333333352,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_EnhancedNoBC_R16_g100_seed56.pkl
Hurink_edata,la17.fjs,UCBOnly,100,52,12,12,0,False,0,0,0,False,4.263256414560575e-15,0.6416666666666679,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_UCBOnly_g100_seed52.pkl
Hurink_edata,la17.fjs,UCBOnly,100,53,5,5,0,False,0,0,0,False,5.2106467289073694e-15,0.19715883850195534,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_UCBOnly_g100_seed53.pkl
Hurink_edata,la17.fjs,UCBOnly,100,54,2,2,0,False,0,0,0,False,4.736951571733972e-15,0.05515054519325611,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_UCBOnly_g100_seed54.pkl
Hurink_edata,la17.fjs,UCBOnly,100,55,5,5,0,False,0,0,0,False,5.2106467289073694e-15,0.9749999999999992,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_UCBOnly_g100_seed55.pkl
Hurink_edata,la17.fjs,UCBOnly,100,56,4,4,0,False,0,0,0,False,5.2106467289073694e-15,0.15833333333333757,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_UCBOnly_g100_seed56.pkl
Hurink_edata,la17.fjs,UCBOnly,200,52,16,16,0,False,0,0,0,False,2.0923957862874042e-15,0.07299464226272642,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_UCBOnly_g200_seed52.pkl
Hurink_edata,la17.fjs,UCBOnly,200,53,7,7,0,False,0,0,0,False,2.7898610483832057e-15,0.1288343558282239,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_UCBOnly_g200_seed53.pkl
Hurink_edata,la17.fjs,UCBOnly,200,54,2,2,0,False,0,0,0,False,2.7898610483832057e-15,0.03208320988604159,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_UCBOnly_g200_seed54.pkl
Hurink_edata,la17.fjs,UCBOnly,200,55,8,8,0,False,0,0,0,False,3.836058941526908e-15,0.4846625766871187,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_UCBOnly_g200_seed55.pkl
Hurink_edata,la17.fjs,UCBOnly,200,56,5,5,0,False,0,0,0,False,4.1847915725748085e-15,0.14844825144502824,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la17_UCBOnly_g200_seed56.pkl
Hurink_edata,la18.fjs,BasePaddedBC_R16,100,52,4,4,0,False,0,0,0,False,6.4963907269494454e-15,0.2952380952380998,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_BasePaddedBC_R16_g100_seed52.pkl
Hurink_edata,la18.fjs,BasePaddedBC_R16,100,53,11,11,0,False,0,0,0,False,5.413658939124538e-15,0.12350023267949956,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_BasePaddedBC_R16_g100_seed53.pkl
Hurink_edata,la18.fjs,BasePaddedBC_R16,100,54,8,8,0,False,0,0,0,False,6.4963907269494454e-15,0.2149688037603405,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_BasePaddedBC_R16_g100_seed54.pkl
Hurink_edata,la18.fjs,BasePaddedBC_R16,100,55,15,15,0,False,0,0,0,False,6.4963907269494454e-15,0.8190476190476202,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_BasePaddedBC_R16_g100_seed55.pkl
Hurink_edata,la18.fjs,BasePaddedBC_R16,100,56,6,6,0,False,0,0,0,False,6.4963907269494454e-15,0.1755423896437275,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_BasePaddedBC_R16_g100_seed56.pkl
Hurink_edata,la18.fjs,BasePaddedNoBC_R16,100,52,9,9,0,False,0,0,0,False,5.955024833036992e-15,0.11428571428572058,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_BasePaddedNoBC_R16_g100_seed52.pkl
Hurink_edata,la18.fjs,BasePaddedNoBC_R16,100,53,6,6,0,False,0,0,0,False,5.413658939124538e-15,0.29523809523809874,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_BasePaddedNoBC_R16_g100_seed53.pkl
Hurink_edata,la18.fjs,BasePaddedNoBC_R16,100,54,6,6,0,False,0,0,0,False,6.4963907269494454e-15,0.20818726373538574,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_BasePaddedNoBC_R16_g100_seed54.pkl
Hurink_edata,la18.fjs,BasePaddedNoBC_R16,100,55,14,14,0,False,0,0,0,False,6.4963907269494454e-15,0.5142857142857186,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_BasePaddedNoBC_R16_g100_seed55.pkl
Hurink_edata,la18.fjs,BasePaddedNoBC_R16,100,56,13,13,0,False,0,0,0,False,5.413658939124538e-15,0.48571428571428904,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_BasePaddedNoBC_R16_g100_seed56.pkl
Hurink_edata,la18.fjs,EnhancedBC_R16,100,52,9,9,0,False,0,0,0,False,6.4963907269494454e-15,0.2952380952380993,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_EnhancedBC_R16_g100_seed52.pkl
Hurink_edata,la18.fjs,EnhancedBC_R16,100,53,9,9,0,False,0,0,0,False,5.413658939124538e-15,0.19047619047619574,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_EnhancedBC_R16_g100_seed53.pkl
Hurink_edata,la18.fjs,EnhancedBC_R16,100,54,3,3,0,False,0,0,0,False,6.4963907269494454e-15,0.2952380952380998,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_EnhancedBC_R16_g100_seed54.pkl
Hurink_edata,la18.fjs,EnhancedBC_R16,100,55,10,10,0,False,0,0,0,False,5.413658939124538e-15,0.485714285714288,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_EnhancedBC_R16_g100_seed55.pkl
Hurink_edata,la18.fjs,EnhancedBC_R16,100,56,10,10,0,False,0,0,0,False,6.4963907269494454e-15,0.18095238095238628,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_EnhancedBC_R16_g100_seed56.pkl
Hurink_edata,la18.fjs,EnhancedBC_R16,200,52,14,14,0,False,0,0,0,False,5.254433676209104e-15,0.2605042016806765,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_EnhancedBC_R16_g200_seed52.pkl
Hurink_edata,la18.fjs,EnhancedBC_R16,200,53,23,23,0,False,0,0,0,False,4.776757887462822e-15,0.26050420168067695,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_EnhancedBC_R16_g200_seed53.pkl
Hurink_edata,la18.fjs,EnhancedBC_R16,200,54,12,12,0,False,0,0,0,False,5.254433676209104e-15,0.2605042016806755,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_EnhancedBC_R16_g200_seed54.pkl
Hurink_edata,la18.fjs,EnhancedBC_R16,200,55,26,26,0,False,0,0,0,False,5.732109464955386e-15,1.0504201680672256,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_EnhancedBC_R16_g200_seed55.pkl
Hurink_edata,la18.fjs,EnhancedBC_R16,200,56,23,23,0,False,0,0,0,False,5.732109464955386e-15,0.5882352941176483,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_EnhancedBC_R16_g200_seed56.pkl
Hurink_edata,la18.fjs,EnhancedBC_R32,200,52,8,8,0,False,0,0,0,False,5.732109464955386e-15,0.31092436974790444,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_EnhancedBC_R32_g200_seed52.pkl
Hurink_edata,la18.fjs,EnhancedBC_R32,200,53,15,15,0,False,0,0,0,False,5.732109464955386e-15,0.12394991690837522,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_EnhancedBC_R32_g200_seed53.pkl
Hurink_edata,la18.fjs,EnhancedBC_R32,200,54,8,8,0,False,0,0,0,False,6.2097852537016686e-15,0.15930038465639246,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_EnhancedBC_R32_g200_seed54.pkl
Hurink_edata,la18.fjs,EnhancedBC_R32,200,55,13,13,0,False,0,0,0,False,6.68746104244795e-15,0.7226890756302533,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_EnhancedBC_R32_g200_seed55.pkl
Hurink_edata,la18.fjs,EnhancedBC_R32,200,56,4,4,0,False,0,0,0,False,5.732109464955386e-15,0.13319840592602195,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_EnhancedBC_R32_g200_seed56.pkl
Hurink_edata,la18.fjs,EnhancedBC_R8,200,52,10,10,0,False,0,0,0,False,-0.010070691007234466,0.512605042016809,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_EnhancedBC_R8_g200_seed52.pkl
Hurink_edata,la18.fjs,EnhancedBC_R8,200,53,9,9,0,False,0,0,0,False,5.254433676209104e-15,0.10084033613446018,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_EnhancedBC_R8_g200_seed53.pkl
Hurink_edata,la18.fjs,EnhancedBC_R8,200,54,5,5,0,False,0,0,0,False,6.2097852537016686e-15,0.22672235351752795,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_EnhancedBC_R8_g200_seed54.pkl
Hurink_edata,la18.fjs,EnhancedBC_R8,200,55,11,11,0,False,0,0,0,False,6.68746104244795e-15,0.32773109243697895,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_EnhancedBC_R8_g200_seed55.pkl
Hurink_edata,la18.fjs,EnhancedBC_R8,200,56,12,12,0,False,0,0,0,False,5.732109464955386e-15,0.15721015512409728,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_EnhancedBC_R8_g200_seed56.pkl
Hurink_edata,la18.fjs,EnhancedNoBC_R16,100,52,9,9,0,False,0,0,0,False,5.955024833036992e-15,0.11428571428572058,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_EnhancedNoBC_R16_g100_seed52.pkl
Hurink_edata,la18.fjs,EnhancedNoBC_R16,100,53,6,6,0,False,0,0,0,False,5.413658939124538e-15,0.29523809523809874,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_EnhancedNoBC_R16_g100_seed53.pkl
Hurink_edata,la18.fjs,EnhancedNoBC_R16,100,54,2,2,0,False,0,0,0,False,6.4963907269494454e-15,0.18922606357605853,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_EnhancedNoBC_R16_g100_seed54.pkl
Hurink_edata,la18.fjs,EnhancedNoBC_R16,100,55,14,14,0,False,0,0,0,False,5.413658939124538e-15,0.3714285714285755,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_EnhancedNoBC_R16_g100_seed55.pkl
Hurink_edata,la18.fjs,EnhancedNoBC_R16,100,56,13,13,0,False,0,0,0,False,5.413658939124538e-15,0.48571428571428904,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la18_EnhancedNoBC_R16_g100_seed56.pkl
